type,Problem,approximation-scheme,baseline,graph-name,thread-count,vertices,edges,treshold,b,m,preprocessing-time,tc-time,total-runtime,size-of-BF,CSR-size,total-size,approximated-count
RRR,JP-CN,1H,JP-CN_1H,econ-psmigr1.el,16,3141,410781,0.001,2,0,0.0370347,0.00313476,0.0401695,0.0718918,6.29198,6.36388,161785
RRR,JP-CN,1H,JP-CN_1H,bio-CE-GN.el,16,2220,53683,0.1,24,0,0.010113,0.00248349,0.0125965,0.237122,0.836075,1.0732,42128
RRR,JP-CN,BF,JP-CN-BF,viscorocks.el,16,37763,562241,0.0001,1,32,0.0607871,0.010366,0.0711531,0.864326,8.86723,9.73155,513710
RRR,JP-CN,1H,JP-CN_1H,gupta3.el,16,16784,4653322,0.0003,4,0,0.40203,0.080392,0.482422,0.512207,71.1321,71.6443,1016465
RRR,JP-CN,BASE,JP-CN_BASE,trdheim.el,16,22099,956613,0,0,0,0,0.0382393,0.0382393,0,14.7654,14.7654,956613
RRR,JP-CN,BF,JP-CN-BF,fb-wosn-friends.el,16,63732,817090,1,1,1098,0.101011,0.0383557,0.139367,9.54239,12.954,22.4964,668366
RRR,JP-CN,BF,JP-CN-BF,bio-DM-CX.el,16,4040,76717,0.5,1,181,0.00815481,0.00244348,0.0105983,0.161819,1.20143,1.36325,66569
RRR,JP-CN,BASE,JP-CN_BASE,rim.el,16,22561,677576,0,0,0,0,0.0196021,0.0196021,0,10.5111,10.5111,677576
RRR,JP-CN,BF,JP-CN-BF,rim.el,16,22561,677576,0.003,1,32,0.0630581,0.0091152,0.0721733,0.51638,10.5111,11.0275,459271
RRR,JP-CN,BF,JP-CN-BF,movielens-10m-noRatings.el,16,28139,170398,0.0001,1,32,0.0252862,0.0037498,0.029036,0.644051,2.81475,3.4588,42476
RRR,JP-CN,BF,JP-CN-BF,C500-9.el,16,501,112332,0.0003,1,32,0.00895725,0.00597187,0.0149291,0.011467,1.71787,1.72934,0
RRR,JP-CN,BF,JP-CN-BF,fb-wosn-friends.el,16,63732,817090,3e-05,1,32,0.0933509,0.0152867,0.108638,1.45871,12.954,14.4128,263181
RRR,JP-CN,BF,JP-CN-BF,ca-AstroPh.el,16,17904,196972,0.3,1,151,0.0238893,0.00608206,0.0299713,0.648834,3.14215,3.79099,173479
RRR,JP-CN,BF,JP-CN-BF,bio-CE-PG.el,16,1871,47754,0.3,1,273,0.00496405,0.00230841,0.00727246,0.0963535,0.742943,0.839296,44010
RRR,JP-CN,1H,JP-CN_1H,bn-mouse_brain_1.el,16,213,16089,0.03,6,0,0.00158869,0.00015496,0.00174365,0.00812531,0.247124,0.255249,16077
RRR,JP-CN,BF,JP-CN-BF,C2000-5.el,16,2001,999836,0.0001,1,32,0.0778392,0.0223607,0.1002,0.0457993,15.2716,15.3174,0
RRR,JP-CN,BF,JP-CN-BF,hamming10-4.el,16,1025,434176,0.01,1,32,0.0339409,0.0152442,0.049185,0.0234604,6.63282,6.65628,0
RRR,JP-CN,BF,JP-CN-BF,ia-wikiquote-user-edits.el,16,94757,238421,2,1,33426,0.457781,0.155387,0.613169,379.362,4.36095,383.723,100137
RRR,JP-CN,BF,JP-CN-BF,econ-mbeacxc.el,16,493,41686,0.0001,1,32,0.00350417,0.00332818,0.00683236,0.0112839,0.639839,0.651123,1640
RRR,JP-CN,1H,JP-CN_1H,insecta-ant-colony5-day01.el,16,153,9053,0.01,1,0,0.000905851,3.541e-05,0.000941261,0.00291824,0.139305,0.142223,6208
RRR,JP-CN,1H,JP-CN_1H,p-hat1500-3.el,16,1501,847244,0.003,3,0,0.0707536,0.00368045,0.0744341,0.040081,12.9394,12.9795,829672
RRR,JP-CN,BASE,JP-CN_BASE,econ-mbeacxc.el,16,493,41686,0,0,0,0,0.0270196,0.0270196,0,0.639839,0.639839,41686
RRR,JP-CN,1H,JP-CN_1H,ted_AB.el,16,10606,347610,0.03,5,0,0.0353787,0.00258904,0.0379678,0.364128,5.38503,5.74915,253042
RRR,JP-CN,BF,JP-CN-BF,jester2.el,16,50693,1727574,3e-05,1,32,0.156808,0.0252837,0.182091,1.16027,26.7474,27.9077,0
RRR,JP-CN,1H,JP-CN_1H,bio-CE-GN.el,16,2220,53683,0.0003,1,0,0.00581578,0.000247748,0.00606353,0.0338745,0.836075,0.869949,0
RRR,JP-CN,1H,JP-CN_1H,rim.el,16,22561,677576,0.03,3,0,0.0716997,0.00231105,0.0740108,0.602444,10.5111,11.1136,551533
RRR,JP-CN,1H,JP-CN_1H,p-hat1500-3.el,16,1501,847244,0.5,665,0,0.240801,0.716684,0.957485,3.8306,12.9394,16.77,847244
RRR,JP-CN,1H,JP-CN_1H,bio-WormNet-v3.el,16,16347,762822,0.003,3,0,0.0764672,0.00758704,0.0840542,0.436512,11.7645,12.201,243582
RRR,JP-CN,BF,JP-CN-BF,ia-enron-email-dynamic.el,16,87274,297456,0.0003,1,32,0.06134,0.00520219,0.0665421,1.99754,5.20467,7.20221,56844
RRR,JP-CN,1H,JP-CN_1H,web-NotreDame.el,16,325730,1090108,0.0003,3,0,0.215235,0.00981913,0.225054,8.69793,19.1189,27.8168,399822
RRR,JP-CN,1H,JP-CN_1H,viscorocks.el,16,37763,562241,1,41,0,0.159195,0.0117206,0.170915,6.48245,8.86723,15.3497,562241
RRR,JP-CN,1H,JP-CN_1H,C2000-5.el,16,2001,999836,2,2148,0,0.418679,1.53879,1.95747,16.4267,15.2716,31.6982,999836
RRR,JP-CN,1H,JP-CN_1H,copresence-InVS15.el,16,1871,16725,0.003,1,0,0.00251589,0.000144117,0.00266001,0.0285492,0.269478,0.298027,0
RRR,JP-CN,1H,JP-CN_1H,hamming10-4.el,16,1025,434176,0.3,254,0,0.0773988,0.114866,0.192265,1.0088,6.63282,7.64162,434176
RRR,JP-CN,1H,JP-CN_1H,bn-mouse_brain_1.el,16,213,16089,0.0001,1,0,0.00218621,1.3926e-05,0.00220014,0.00325012,0.247124,0.250374,0
RRR,JP-CN,BF,JP-CN-BF,appu.el,16,14001,919552,1,1,293,0.0769721,0.0201698,0.0971419,0.747734,14.1381,14.8858,712335
RRR,JP-CN,1H,JP-CN_1H,ca-AstroPh.el,16,17904,196972,0.01,5,0,0.0306735,0.00352149,0.0341949,0.614685,3.14215,3.75684,131168
RRR,JP-CN,BF,JP-CN-BF,insecta-ant-colony3-day01.el,16,161,11139,0.0001,1,32,0.000983034,0.000946305,0.00192934,0.003685,0.171196,0.174881,20
RRR,JP-CN,1H,JP-CN_1H,torso3.el,16,259157,734028,0.01,1,0,0.145595,0.00150746,0.147102,3.95442,13.1776,17.132,0
RRR,JP-CN,BF,JP-CN-BF,socfb-UF.el,16,35112,1465654,0.001,1,32,0.130458,0.0219941,0.152452,0.80365,22.632,23.4356,172227
RRR,JP-CN,1H,JP-CN_1H,trdheim.el,16,22099,956613,0.5,74,0,0.243181,0.0412769,0.284458,6.57548,14.7654,21.3408,956613
RRR,JP-CN,BF,JP-CN-BF,fb-messages.el,16,1900,13838,0.003,1,32,0.00195745,0.00187589,0.00383334,0.0434875,0.225647,0.269135,5459
RRR,JP-CN,BF,JP-CN-BF,ca-AstroPh.el,16,17904,196972,1,1,504,0.0246369,0.00720656,0.0318434,1.41719,3.14215,4.55934,184697
RRR,JP-CN,1H,JP-CN_1H,insecta-ant-colony6-day02.el,16,165,10272,0.0001,1,0,0.0014052,6.4252e-05,0.00146945,0.0025177,0.157997,0.160515,0
RRR,JP-CN,1H,JP-CN_1H,ia-enron-email-dynamic.el,16,87274,297456,0.1,172,0,0.153161,0.0808503,0.234011,58.5946,5.20467,63.7993,194335
RRR,JP-CN,1H,JP-CN_1H,insecta-ant-colony6-day02.el,16,165,10272,0.5,78,0,0.00316744,0.00114552,0.00431297,0.0516129,0.157997,0.20961,10272
RRR,JP-CN,1H,JP-CN_1H,vanbody.el,16,47073,1144913,3e-05,1,0,0.117594,0.000929465,0.118524,0.718277,17.8291,18.5474,0
RRR,JP-CN,BF,JP-CN-BF,trdheim.el,16,22099,956613,0.001,1,32,0.0837151,0.0132041,0.0969192,0.505806,14.7654,15.2712,412710
RRR,JP-CN,1H,JP-CN_1H,nasasrb.el,16,54871,1311227,0.01,2,0,0.143109,0.00309755,0.146206,1.2559,20.4264,21.6823,875413
RRR,JP-CN,1H,JP-CN_1H,bio-CE-CX.el,16,15229,245952,1,375,0,0.101098,0.0562133,0.157311,22.0176,3.86912,25.8868,229530
RRR,JP-CN,BF,JP-CN-BF,insecta-ant-colony5-day01.el,16,153,9053,1,1,150,0.00100526,0.00128784,0.0022931,0.00554466,0.139305,0.14485,9053
RRR,JP-CN,1H,JP-CN_1H,nasasrb.el,16,54871,1311227,2,550,0,0.480284,0.0438536,0.524137,115.961,20.4264,136.388,1311227
RRR,JP-CN,1H,JP-CN_1H,econ-beacxc.el,16,498,42175,0.3,146,0,0.0119932,0.014669,0.0266622,0.284958,0.647339,0.932297,42171
RRR,JP-CN,BF,JP-CN-BF,fb-messages.el,16,1900,13838,0.5,1,127,0.00191595,0.00179979,0.00371574,0.0634193,0.225647,0.289066,7167
RRR,JP-CN,BF,JP-CN-BF,bio-SC-GT.el,16,1716,33987,0.0001,1,32,0.003393,0.00178776,0.00518076,0.0392761,0.531693,0.570969,8278
RRR,JP-CN,1H,JP-CN_1H,gupta3.el,16,16784,4653322,0.0001,1,0,0.395292,0.0603921,0.455684,0.320129,71.1321,71.4522,274254
RRR,JP-CN,1H,JP-CN_1H,fb-messages.el,16,1900,13838,0.0001,1,0,0.00198697,0.000144567,0.00213154,0.0289917,0.225647,0.254639,0
RRR,JP-CN,BF,JP-CN-BF,bio-DM-CX.el,16,4040,76717,0.03,1,32,0.00772307,0.00206002,0.00978309,0.0924683,1.20143,1.2939,22459
RRR,JP-CN,1H,JP-CN_1H,econ-orani678.el,16,2530,86768,0.001,1,0,0.00849743,0.000610751,0.00910818,0.0482559,1.34328,1.39153,4895
RRR,JP-CN,BF,JP-CN-BF,ia-retweet-pol.el,16,18470,48053,0.01,1,32,0.011812,0.00196528,0.0137772,0.422745,0.874146,1.29689,13393
RRR,JP-CN,1H,JP-CN_1H,ia-enron-email-dynamic.el,16,87274,297456,0.0003,1,0,0.0529466,0.000731255,0.0536779,1.3317,5.20467,6.53636,0
RRR,JP-CN,BF,JP-CN-BF,econ-psmigr2.el,16,3141,410781,0.01,1,32,0.0332164,0.0104173,0.0436337,0.0718918,6.29198,6.36388,2435
RRR,JP-CN,1H,JP-CN_1H,C2000-5.el,16,2001,999836,0.01,10,0,0.0866497,0.0188674,0.105517,0.106865,15.2716,15.3784,998088
RRR,JP-CN,1H,JP-CN_1H,nasasrb.el,16,54871,1311227,0.03,8,0,0.161684,0.0053846,0.167068,2.5118,20.4264,22.9382,1290683
RRR,JP-CN,BF,JP-CN-BF,econ-mbeacxc.el,16,493,41686,0.01,1,32,0.00348475,0.00278199,0.00626673,0.0112839,0.639839,0.651123,1316
RRR,JP-CN,1H,JP-CN_1H,bio-CE-CX.el,16,15229,245952,3e-05,1,0,0.0281403,0.000378488,0.0285188,0.232376,3.86912,4.10149,0
RRR,JP-CN,BF,JP-CN-BF,ca-dblp-2012.el,16,317081,1049866,0.003,1,32,0.224315,0.0235498,0.247865,7.25741,18.4388,25.6962,695267
RRR,JP-CN,1H,JP-CN_1H,ia-enron-email-dynamic.el,16,87274,297456,3e-05,1,0,0.0521559,0.000557954,0.0527139,1.3317,5.20467,6.53636,0
RRR,JP-CN,1H,JP-CN_1H,bio-HS-CX.el,16,4413,108818,2,946,0,0.051059,0.0357519,0.0868109,15.9925,1.6941,17.6866,104933
RRR,JP-CN,BF,JP-CN-BF,ia-wikiquote-user-edits.el,16,94757,238421,1,1,16713,0.256425,0.0824086,0.338833,190.585,4.36095,194.946,94340
RRR,JP-CN,1H,JP-CN_1H,jester2.el,16,50693,1727574,0.03,1520,0,0.579827,0.124208,0.704036,294.709,26.7474,321.456,1150954
RRR,JP-CN,1H,JP-CN_1H,econ-beacxc.el,16,498,42175,0.0001,1,0,0.00398844,0.000221995,0.00421043,0.00759888,0.647339,0.654938,0
RRR,JP-CN,BF,JP-CN-BF,movielens-10m-noRatings.el,16,28139,170398,1,1,3558,0.038098,0.0176781,0.0557761,12.4516,2.81475,15.2664,96845
RRR,JP-CN,1H,JP-CN_1H,insecta-ant-colony2-day16.el,16,132,4041,0.03,3,0,0.000457325,5.6187e-05,0.000513512,0.00352478,0.0626678,0.0661926,3876
RRR,JP-CN,BF,JP-CN-BF,bn-mouse_brain_1.el,16,213,16089,0.001,1,32,0.00170337,0.00212177,0.00382514,0.00487518,0.247124,0.251999,275
RRR,JP-CN,BF,JP-CN-BF,bio-DR-CX.el,16,3289,84940,3e-05,1,32,0.00794269,0.00283299,0.0107757,0.0752792,1.32117,1.39645,15117
RRR,JP-CN,1H,JP-CN_1H,vanbody.el,16,47073,1144913,2,462,0,0.398772,0.0265124,0.425284,83.6793,17.8291,101.508,1144913
RRR,JP-CN,1H,JP-CN_1H,qc2534.el,16,2535,230413,1,182,0,0.0771405,0.0193868,0.0965273,1.79867,3.53516,5.33383,228060
RRR,JP-CN,BF,JP-CN-BF,fb-messages.el,16,1900,13838,0.0003,1,32,0.0026192,0.0011565,0.00377569,0.0434875,0.225647,0.269135,4575
RRR,JP-CN,BF,JP-CN-BF,SiO.el,16,33402,642127,0.001,1,32,0.065496,0.0132752,0.0787712,0.764511,10.0529,10.8174,341419
RRR,JP-CN,BF,JP-CN-BF,bio-HS-LC.el,16,4227,39484,0.03,1,32,0.00547638,0.00130526,0.00678164,0.0967484,0.634727,0.731476,12996
RRR,JP-CN,1H,JP-CN_1H,CO.el,16,221120,782144,0.01,1,0,0.130148,0.00216508,0.132313,3.37402,13.6216,16.9956,0
RRR,JP-CN,1H,JP-CN_1H,bio-CE-PG.el,16,1871,47754,0.1,91,0,0.0125693,0.00711506,0.0196843,0.678043,0.742943,1.42099,46201
RRR,JP-CN,BF,JP-CN-BF,bio-DM-CX.el,16,4040,76717,1,1,362,0.00781916,0.0025899,0.0104091,0.250435,1.20143,1.45187,67764
RRR,JP-CN,BF,JP-CN-BF,bn-mouse_retina_1.el,16,1123,90811,0.0001,1,32,0.00751176,0.00459382,0.0121056,0.0257034,1.39423,1.41994,2815
RRR,JP-CN,1H,JP-CN_1H,Si10H16.el,16,17078,429423,3e-05,1,0,0.0459523,0.000504601,0.0464569,0.26059,6.68277,6.94336,0
RRR,JP-CN,1H,JP-CN_1H,jester2.el,16,50693,1727574,0.001,50,0,0.288641,0.0163873,0.305028,10.4424,26.7474,37.1899,766614
RRR,JP-CN,BF,JP-CN-BF,insecta-ant-colony5-day01.el,16,153,9053,0.003,1,32,0.000875682,0.00149169,0.00236737,0.00350189,0.139305,0.142807,1139
RRR,JP-CN,1H,JP-CN_1H,bn-mouse_retina_1.el,16,1123,90811,0.0001,1,0,0.00816676,0.000247247,0.00841401,0.0171356,1.39423,1.41137,0
RRR,JP-CN,BF,JP-CN-BF,qc2534.el,16,2535,230413,2,1,364,0.0187847,0.00601954,0.0248042,0.157142,3.53516,3.69231,229116
RRR,JP-CN,BF,JP-CN-BF,ca-dblp-2012.el,16,317081,1049866,0.0001,1,32,0.224755,0.021458,0.246213,7.25741,18.4388,25.6962,699192
RRR,JP-CN,BF,JP-CN-BF,bio-HS-LC.el,16,4227,39484,0.3,1,119,0.00488166,0.00197777,0.00685943,0.13706,0.634727,0.771788,28861
RRR,JP-CN,1H,JP-CN_1H,bio-SC-GT.el,16,1716,33987,3e-05,1,0,0.00460103,0.00014884,0.00474987,0.0261841,0.531693,0.557877,0
RRR,JP-CN,BF,JP-CN-BF,vanbody.el,16,47073,1144913,0.003,1,32,0.110391,0.0209178,0.131309,1.07742,17.8291,18.9065,906972
RRR,JP-CN,BF,JP-CN-BF,Si10H16.el,16,17078,429423,1,1,392,0.0411186,0.0102618,0.0513804,1.12379,6.68277,7.80656,418317
RRR,JP-CN,BF,JP-CN-BF,web-NotreDame.el,16,325730,1090108,0.003,1,32,0.225472,0.0172871,0.242759,7.45537,19.1189,26.5742,444031
RRR,JP-CN,BF,JP-CN-BF,bmw7st_1.el,16,141348,492578,0.003,1,32,0.0993514,0.0105723,0.109924,3.2352,8.59454,11.8297,416360
RRR,JP-CN,BF,JP-CN-BF,qc2534.el,16,2535,230413,0.0003,1,32,0.0186995,0.00462808,0.0233275,0.0580215,3.53516,3.59319,13695
RRR,JP-CN,1H,JP-CN_1H,vanbody.el,16,47073,1144913,0.0001,1,0,0.116771,0.00197244,0.118743,0.718277,17.8291,18.5474,0
RRR,JP-CN,BF,JP-CN-BF,C500-9.el,16,501,112332,0.03,1,32,0.00905715,0.00475018,0.0138073,0.011467,1.71787,1.72934,0
RRR,JP-CN,BF,JP-CN-BF,bio-DR-CX.el,16,3289,84940,0.003,1,32,0.00809692,0.0029046,0.0110015,0.0752792,1.32117,1.39645,14520
RRR,JP-CN,1H,JP-CN_1H,ca-dblp-2010.el,16,226414,716460,0.003,1,0,0.147746,0.00223206,0.149978,3.4548,12.6597,16.1145,0
RRR,JP-CN,BF,JP-CN-BF,torso3.el,16,259157,734028,3e-05,1,32,0.16629,0.0133316,0.179622,5.93163,13.1776,19.1092,626751
RRR,JP-CN,BF,JP-CN-BF,fb-messages.el,16,1900,13838,0.01,1,32,0.00195512,0.000996672,0.00295179,0.0434875,0.225647,0.269135,6244
RRR,JP-CN,BF,JP-CN-BF,econ-psmigr1.el,16,3141,410781,0.0003,1,32,0.0331297,0.00807121,0.0412009,0.0718918,6.29198,6.36388,2253
RRR,JP-CN,BF,JP-CN-BF,bio-HS-LC.el,16,4227,39484,1,1,397,0.00504226,0.00258953,0.00763179,0.278152,0.634727,0.912879,28879
RRR,JP-CN,BF,JP-CN-BF,ia-wikiquote-user-edits.el,16,94757,238421,0.3,1,5013,0.116881,0.0314423,0.148324,58.3773,4.36095,62.7382,133053
RRR,JP-CN,BF,JP-CN-BF,bio-SC-HT.el,16,2084,63027,0.5,1,236,0.00582111,0.00357742,0.00939853,0.0973854,0.977615,1.075,54883
RRR,JP-CN,BF,JP-CN-BF,ca-AstroPh.el,16,17904,196972,0.003,1,32,0.0238928,0.00469209,0.0285849,0.40979,3.14215,3.55194,107342
RRR,JP-CN,BF,JP-CN-BF,bmw7st_1.el,16,141348,492578,0.03,1,32,0.0991831,0.0117405,0.110924,3.2352,8.59454,11.8297,421051
RRR,JP-CN,BASE,JP-CN_BASE,SiO.el,16,33402,642127,0,0,0,0,0.0248941,0.0248941,0,10.0529,10.0529,642127
RRR,JP-CN,BF,JP-CN-BF,qc2534.el,16,2535,230413,0.001,1,32,0.0187294,0.00442412,0.0231535,0.0580215,3.53516,3.59319,14878
RRR,JP-CN,BF,JP-CN-BF,p-hat1500-3.el,16,1501,847244,0.01,1,32,0.0656829,0.0158904,0.0815733,0.0343552,12.9394,12.9737,0
RRR,JP-CN,1H,JP-CN_1H,ca-dblp-2012.el,16,317081,1049866,2,686,0,1.16946,0.0317282,1.20119,834.602,18.4388,853.041,976724
RRR,JP-CN,1H,JP-CN_1H,viscorocks.el,16,37763,562241,0.003,1,0,0.0650564,0.000503625,0.06556,0.576218,8.86723,9.44344,0
RRR,JP-CN,BASE,JP-CN_BASE,vanbody.el,16,47073,1144913,0,0,0,0,0.0241038,0.0241038,0,17.8291,17.8291,1144913
RRR,JP-CN,BASE,JP-CN_BASE,Si10H16.el,16,17078,429423,0,0,0,0,0.0187285,0.0187285,0,6.68277,6.68277,429423
RRR,JP-CN,1H,JP-CN_1H,ca-AstroPh.el,16,17904,196972,0.5,252,0,0.0771268,0.0197058,0.0968327,17.4844,3.14215,20.6265,194912
RRR,JP-CN,1H,JP-CN_1H,ia-wikiquote-user-edits.el,16,94757,238421,2,33426,0,0.570266,0.194183,0.764449,12083.9,4.36095,12088.3,129536
RRR,JP-CN,BF,JP-CN-BF,appu.el,16,14001,919552,0.0003,1,32,0.0779118,0.0150413,0.0929531,0.320457,14.1381,14.4585,16736
RRR,JP-CN,BF,JP-CN-BF,bio-CE-GN.el,16,2220,53683,0.1,1,32,0.00521868,0.00193209,0.00715077,0.0508118,0.836075,0.886887,11628
RRR,JP-CN,BF,JP-CN-BF,bio-grid-yeast.el,16,6008,156945,1,1,2557,0.0160247,0.0100391,0.0260638,1.94236,2.44063,4.38299,131794
RRR,JP-CN,1H,JP-CN_1H,bio-CE-PG.el,16,1871,47754,0.3,273,0,0.0173379,0.0129138,0.0302518,1.97703,0.742943,2.71997,46737
RRR,JP-CN,1H,JP-CN_1H,bn-mouse_retina_1.el,16,1123,90811,2,1488,0,0.0366644,0.0461412,0.0828056,6.39159,1.39423,7.78582,90807
RRR,JP-CN,BF,JP-CN-BF,bn-mouse_brain_1.el,16,213,16089,0.01,1,32,0.00170757,0.0015835,0.00329107,0.00487518,0.247124,0.251999,16089
RRR,JP-CN,1H,JP-CN_1H,vanbody.el,16,47073,1144913,0.03,6,0,0.135518,0.00617163,0.141689,1.79569,17.8291,19.6248,1092214
RRR,JP-CN,BF,JP-CN-BF,C2000-5.el,16,2001,999836,0.01,1,32,0.0774247,0.0219849,0.0994096,0.0457993,15.2716,15.3174,0
RRR,JP-CN,BF,JP-CN-BF,bio-HS-LC.el,16,4227,39484,3e-05,1,32,0.00488833,0.00206106,0.0069494,0.0967484,0.634727,0.731476,13415
RRR,JP-CN,BF,JP-CN-BF,C500-9.el,16,501,112332,0.0001,1,32,0.00899501,0.00747882,0.0164738,0.011467,1.71787,1.72934,0
RRR,JP-CN,BF,JP-CN-BF,econ-psmigr1.el,16,3141,410781,0.5,1,1372,0.033252,0.0235293,0.0567813,0.572139,6.29198,6.86412,410019
RRR,JP-CN,1H,JP-CN_1H,nasasrb.el,16,54871,1311227,1,275,0,0.426662,0.0416332,0.468296,58.3992,20.4264,78.8256,1311227
RRR,JP-CN,BF,JP-CN-BF,jester2.el,16,50693,1727574,0.01,1,506,0.157621,0.0379899,0.195611,4.0126,26.7474,30.76,2394
RRR,JP-CN,1H,JP-CN_1H,insecta-ant-colony6-day02.el,16,165,10272,0.3,47,0,0.00254476,0.000715901,0.00326066,0.0321007,0.157997,0.190098,10272
RRR,JP-CN,BF,JP-CN-BF,rim.el,16,22561,677576,0.0003,1,32,0.0631956,0.0136482,0.0768438,0.51638,10.5111,11.0275,465829
RRR,JP-CN,BF,JP-CN-BF,trdheim.el,16,22099,956613,1,1,149,0.0835359,0.0170459,0.100582,0.800859,14.7654,15.5662,955857
RRR,JP-CN,BF,JP-CN-BF,bio-CE-CX.el,16,15229,245952,0.03,1,32,0.0256991,0.00452532,0.0302244,0.348564,3.86912,4.21768,67757
RRR,JP-CN,BF,JP-CN-BF,bio-CE-GN.el,16,2220,53683,0.0001,1,32,0.00511109,0.00209155,0.00720264,0.0508118,0.836075,0.886887,9956
RRR,JP-CN,1H,JP-CN_1H,bio-DR-CX.el,16,3289,84940,0.0001,1,0,0.00974961,0.000248179,0.00999779,0.0501862,1.32117,1.37136,0
RRR,JP-CN,1H,JP-CN_1H,socfb-UF.el,16,35112,1465654,0.03,247,0,0.494015,0.32993,0.823946,33.6194,22.632,56.2513,1415582
RRR,JP-CN,1H,JP-CN_1H,qc2534.el,16,2535,230413,0.3,54,0,0.0350523,0.00661423,0.0416665,0.560875,3.53516,4.09604,228060
RRR,JP-CN,1H,JP-CN_1H,copresence-InVS15.el,16,1871,16725,0.01,2,0,0.00203408,0.000324732,0.00235881,0.0428238,0.269478,0.312302,14477
RRR,JP-CN,1H,JP-CN_1H,bio-DM-CX.el,16,4040,76717,0.0001,1,0,0.00919542,0.000197253,0.00939267,0.0616455,1.20143,1.26308,0
RRR,JP-CN,1H,JP-CN_1H,C500-9.el,16,501,112332,0.001,1,0,0.0102221,0.000227946,0.01045,0.00764465,1.71787,1.72552,0
RRR,JP-CN,1H,JP-CN_1H,bn-mouse_retina_1.el,16,1123,90811,0.001,1,0,0.00828713,0.000219425,0.00850656,0.0171356,1.39423,1.41137,0
