type,Problem,approximation-scheme,baseline,graph-name,thread-count,vertices,edges,treshold,b,m,preprocessing-time,tc-time,total-runtime,size-of-BF,CSR-size,total-size,approximated-count
RRR,4C,BF,4C_BF,bio-CE-CX.el,16,15229,245952,0.001,1,32,0.0169075,2.03804,2.05494,0.234558,3.86912,4.10368,19774540
RRR,4C,BF,4C_BF,C500-9.el,16,501,112332,0.01,1,32,0.00471538,169.386,169.39,0.107128,1.71787,1.825,942826808
RRR,4C,BF,4C_BF,insecta-ant-colony3-day01.el,16,161,11139,0.01,1,32,0.000702649,2.98812,2.98882,0.010623,0.171196,0.181819,11583025
RRR,4C,1H,4C_1H,bio-SC-HT.el,16,2084,63027,3e-05,1,0,0.00736285,0.0421597,0.0495226,0.122202,0.977615,1.09982,0
RRR,4C,BF,4C_BF,econ-beaflw.el,16,508,44899,0.003,1,32,0.00251477,3.35017,3.35268,0.042819,0.68898,0.731799,46944360
RRR,4C,BF,4C_BF,ca-AstroPh.el,16,17904,196972,0.01,1,32,0.016546,0.309339,0.325885,0.187847,3.14215,3.33,6706283
RRR,4C,BF,4C_BF,bio-DR-CX.el,16,3289,84940,0.0001,1,32,0.0047765,1.87922,1.884,0.0810051,1.32117,1.40218,14112179
RRR,4C,1H,4C_1H,bio-DR-CX.el,16,3289,84940,0.1,49,0,0.0202606,47.3572,47.3774,0.165147,1.32117,1.48632,13731025
RRR,4C,BF,4C_BF,fb-messages.el,16,1900,13838,2,1,510,0.00146508,0.00153243,0.00299751,0.0131969,0.225647,0.238844,96
RRR,4C,1H,4C_1H,bio-grid-yeast.el,16,6008,156945,0.03,76,0,0.0411886,25.612,25.6532,0.305079,2.44063,2.74571,2211023
RRR,4C,1H,4C_1H,email-dnc.el,16,1,0,0.0003,1,0,1.9749e-05,1.881e-05,3.8559e-05,9.53674e-07,7.62939e-06,8.58307e-06,0
RRR,4C,1H,4C_1H,fb-messages.el,16,1900,13838,0.3,76,0,0.00500819,0.0787274,0.0837356,0.0282059,0.225647,0.253853,1025
RRR,4C,1H,4C_1H,bio-CE-CX.el,16,15229,245952,3e-05,1,0,0.0329095,0.0990652,0.131975,0.48364,3.86912,4.35276,0
RRR,4C,BASE,4C_BASE,bio-CE-CX.el,16,15229,245952,0,0,0,0,121.869,121.869,0,3.86912,3.86912,22176373
RRR,4C,BF,4C_BF,bio-SC-GT.el,16,1716,33987,0.5,1,274,0.00214509,0.651805,0.65395,0.0324125,0.531693,0.564105,2441875
RRR,4C,BF,4C_BF,bn-mouse_brain_1.el,16,213,16089,0.0001,1,32,0.000788992,3.12936,3.13015,0.0153437,0.247124,0.262467,12701131
RRR,4C,1H,4C_1H,C500-9.el,16,501,112332,0.003,1,0,0.010335,0.095743,0.106078,0.214734,1.71787,1.93261,0
RRR,4C,1H,4C_1H,bio-SC-HT.el,16,2084,63027,0.01,4,0,0.00837731,0.265044,0.273421,0.122202,0.977615,1.09982,12818
RRR,4C,BF,4C_BF,bn-mouse_brain_1.el,16,213,16089,1,1,205,0.000781512,3.42982,3.43061,0.0153437,0.247124,0.262467,12168758
RRR,4C,1H,4C_1H,econ-orani678.el,16,2530,86768,0.5,772,0,0.037899,362.267,362.305,0.16791,1.34328,1.51119,54456286
RRR,4C,1H,4C_1H,bio-CE-CX.el,16,15229,245952,0.03,11,0,0.0408047,48.0121,48.0529,0.48364,3.86912,4.35276,8528081
RRR,4C,BF,4C_BF,bio-SC-HT.el,16,2084,63027,3e-05,1,32,0.00341874,4.73871,4.74213,0.0601072,0.977615,1.03772,21454897
RRR,4C,BF,4C_BF,econ-mbeacxc.el,16,493,41686,3e-05,1,32,0.00192946,3.13437,3.1363,0.0397549,0.639839,0.679594,41385671
RRR,4C,BF,4C_BF,bn-mouse_brain_1.el,16,213,16089,0.1,1,32,0.000800063,3.16038,3.16118,0.0153437,0.247124,0.262467,12610470
RRR,4C,1H,4C_1H,econ-beacxc.el,16,498,42175,0.03,14,0,0.0049842,55.9415,55.9464,0.0809174,0.647339,0.728256,16770281
RRR,4C,1H,4C_1H,insecta-ant-colony3-day01.el,16,161,11139,0.0001,1,0,0.00118267,0.00657341,0.00775608,0.0213995,0.171196,0.192595,0
RRR,4C,BF,4C_BF,C500-9.el,16,501,112332,0.001,1,32,0.00460972,169.133,169.138,0.107128,1.71787,1.825,908108065
RRR,4C,BF,4C_BF,bio-HS-CX.el,16,4413,108818,0.0003,1,32,0.00668149,2.06181,2.06849,0.103777,1.6941,1.79788,17382027
RRR,4C,1H,4C_1H,bio-CE-PG.el,16,1871,47754,0.003,2,0,0.00570353,0.0349899,0.0406934,0.0928679,0.742943,0.835811,0
RRR,4C,BF,4C_BF,bio-grid-yeast.el,16,6008,156945,0.1,1,255,0.0088569,1.44619,1.45505,0.149674,2.44063,2.5903,2626709
RRR,4C,BF,4C_BF,econ-beacxc.el,16,498,42175,2,1,978,0.00195606,5.76955,5.77151,0.0402212,0.647339,0.68756,40021649
RRR,4C,BF,4C_BF,insecta-ant-colony6-day02.el,16,165,10272,0.1,1,32,0.000684146,1.93925,1.93993,0.00979614,0.157997,0.167793,7079770
RRR,4C,BF,4C_BF,email-dnc.el,16,1,0,0.3,1,32,6.1174e-05,1.2135e-05,7.3309e-05,0,7.62939e-06,7.62939e-06,0
RRR,4C,BF,4C_BF,bio-CE-CX.el,16,15229,245952,3e-05,1,32,0.0169069,1.9474,1.96431,0.234558,3.86912,4.10368,19868308
RRR,4C,BF,4C_BF,ia-retweet-pol.el,16,18470,48053,0.0001,1,32,0.00995179,0.00639021,0.016342,0.0458269,0.874146,0.919972,7704
RRR,4C,1H,4C_1H,bio-SC-HT.el,16,2084,63027,0.001,1,0,0.00780075,0.0222555,0.0300563,0.122202,0.977615,1.09982,0
RRR,4C,1H,4C_1H,bio-HS-LC.el,16,4227,39484,1,397,0,0.0198296,11.4648,11.4846,0.0793409,0.634727,0.714068,2562165
RRR,4C,1H,4C_1H,bio-CE-GN.el,16,2220,53683,0.3,72,0,0.0159731,2.45764,2.47361,0.104509,0.836075,0.940584,405101
RRR,4C,1H,4C_1H,C500-9.el,16,501,112332,0.0003,1,0,0.0107064,0.0480499,0.0587563,0.214734,1.71787,1.93261,0
RRR,4C,BF,4C_BF,econ-psmigr1.el,16,3141,410781,0.0003,1,32,0.0178199,159.977,159.995,0.391751,6.29198,6.68374,609606589
RRR,4C,BF,4C_BF,econ-mbeacxc.el,16,493,41686,0.0003,1,32,0.00190655,3.09798,3.09988,0.0397549,0.639839,0.679594,38493159
RRR,4C,BF,4C_BF,insecta-ant-colony6-day02.el,16,165,10272,0.001,1,32,0.000662152,1.92444,1.9251,0.00979614,0.157997,0.167793,7082184
RRR,4C,1H,4C_1H,bio-DM-CX.el,16,4040,76717,0.1,36,0,0.0181221,21.5398,21.5579,0.150179,1.20143,1.35161,6478769
RRR,4C,1H,4C_1H,bio-DR-CX.el,16,3289,84940,3e-05,1,0,0.0101206,0.0469499,0.0570704,0.165147,1.32117,1.48632,0
RRR,4C,1H,4C_1H,bio-HS-CX.el,16,4413,108818,2,946,0,0.0533216,68.9587,69.012,0.211762,1.6941,1.90586,17593425
RRR,4C,BF,4C_BF,bio-CE-CX.el,16,15229,245952,0.1,1,37,0.0167888,1.99942,2.01621,0.234558,3.86912,4.10368,19680451
RRR,4C,1H,4C_1H,ca-AstroPh.el,16,17904,196972,0.03,15,0,0.0418591,15.1338,15.1757,0.392769,3.14215,3.53492,5664993
RRR,4C,BF,4C_BF,bio-DM-CX.el,16,4040,76717,0.003,1,32,0.00565197,1.15923,1.16488,0.073163,1.20143,1.27459,6670840
RRR,4C,1H,4C_1H,bio-HS-CX.el,16,4413,108818,0.003,1,0,0.013251,0.0847565,0.0980076,0.211762,1.6941,1.90586,0
RRR,4C,1H,4C_1H,bio-grid-yeast.el,16,6008,156945,1,2557,0,0.0796786,26.5301,26.6098,0.305079,2.44063,2.74571,1134533
RRR,4C,1H,4C_1H,insecta-ant-colony5-day01.el,16,153,9053,0.5,75,0,0.00234316,19.4873,19.4897,0.0174131,0.139305,0.156718,6377953
RRR,4C,BF,4C_BF,C500-9.el,16,501,112332,1,1,468,0.00500658,212.788,212.793,0.107128,1.71787,1.825,1313179733
RRR,4C,BF,4C_BF,insecta-ant-colony6-day02.el,16,165,10272,0.0001,1,32,0.000671433,1.91792,1.91859,0.00979614,0.157997,0.167793,7034966
RRR,4C,BF,4C_BF,bio-DR-CX.el,16,3289,84940,0.03,1,32,0.00480284,1.86084,1.86564,0.0810051,1.32117,1.40218,14288359
RRR,4C,1H,4C_1H,ia-retweet-pol.el,16,18470,48053,0.003,2,0,0.0141051,0.0533127,0.0674178,0.109268,0.874146,0.983414,0
RRR,4C,BF,4C_BF,bio-grid-yeast.el,16,6008,156945,0.3,1,767,0.00966203,1.23173,1.24139,0.149674,2.44063,2.5903,1945266
RRR,4C,BF,4C_BF,insecta-ant-colony3-day01.el,16,161,11139,0.5,1,79,0.00071244,3.18695,3.18766,0.010623,0.171196,0.181819,11506288
RRR,4C,1H,4C_1H,insecta-ant-colony5-day01.el,16,153,9053,3e-05,1,0,0.00100055,0.00436379,0.00536434,0.0174131,0.139305,0.156718,0
RRR,4C,1H,4C_1H,insecta-ant-colony2-day16.el,16,132,4041,0.03,3,0,0.000481741,0.00271055,0.00319229,0.00783348,0.0626678,0.0705013,0
RRR,4C,BF,4C_BF,bio-CE-PG.el,16,1871,47754,0.5,1,456,0.00331693,3.33946,3.34278,0.0455418,0.742943,0.788485,7298442
RRR,4C,1H,4C_1H,bio-SC-GT.el,16,1716,33987,3e-05,1,0,0.00501443,0.00839066,0.0134051,0.0664616,0.531693,0.598154,0
RRR,4C,1H,4C_1H,econ-orani678.el,16,2530,86768,3e-05,1,0,0.00976658,0.0228939,0.0326605,0.16791,1.34328,1.51119,0
RRR,4C,BF,4C_BF,econ-beaflw.el,16,508,44899,0.001,1,32,0.0020699,3.61367,3.61574,0.042819,0.68898,0.731799,47487725
RRR,4C,BF,4C_BF,bio-CE-CX.el,16,15229,245952,2,1,750,0.0185123,1.96364,1.98215,0.234558,3.86912,4.10368,15392025
RRR,4C,1H,4C_1H,bio-SC-HT.el,16,2084,63027,0.0001,1,0,0.00708806,0.0486605,0.0557486,0.122202,0.977615,1.09982,0
RRR,4C,BF,4C_BF,econ-beaflw.el,16,508,44899,0.5,1,247,0.00253331,5.20906,5.21159,0.042819,0.68898,0.731799,47710148
RRR,4C,1H,4C_1H,bio-CE-CX.el,16,15229,245952,1,375,0,0.105116,98.7773,98.8824,0.48364,3.86912,4.35276,21718780
RRR,4C,BF,4C_BF,bio-HS-LC.el,16,4227,39484,0.5,1,198,0.003593,0.808258,0.811851,0.0376549,0.634727,0.672382,1922940
RRR,4C,BASE,4C_BASE,bn-mouse_brain_1.el,16,213,16089,0,0,0,0,7.82049,7.82049,0,0.247124,0.247124,14608765
RRR,4C,BASE,4C_BASE,bio-CE-PG.el,16,1871,47754,0,0,0,0,37.1685,37.1685,0,0.742943,0.742943,9608928
RRR,4C,BF,4C_BF,econ-orani678.el,16,2530,86768,0.0003,1,32,0.00457757,17.1983,17.2029,0.0827484,1.34328,1.42603,44777686
RRR,4C,1H,4C_1H,bio-CE-GN.el,16,2220,53683,3e-05,1,0,0.00647609,0.0122105,0.0186866,0.104509,0.836075,0.940584,0
RRR,4C,BF,4C_BF,econ-beaflw.el,16,508,44899,0.3,1,148,0.0020215,4.80621,4.80823,0.042819,0.68898,0.731799,49042724
RRR,4C,1H,4C_1H,econ-orani678.el,16,2530,86768,0.0001,1,0,0.00963804,0.0703773,0.0800154,0.16791,1.34328,1.51119,0
RRR,4C,1H,4C_1H,bio-WormNet-v3.el,16,16347,762822,0.003,3,0,0.08325,0.0810128,0.164263,1.47056,11.7645,13.235,0
RRR,4C,1H,4C_1H,bio-HS-LC.el,16,4227,39484,0.5,198,0,0.0167812,10.329,10.3457,0.0793409,0.634727,0.714068,2587205
RRR,4C,1H,4C_1H,bio-DR-CX.el,16,3289,84940,0.5,248,0,0.0316346,60.4488,60.4804,0.165147,1.32117,1.48632,14934259
RRR,4C,1H,4C_1H,bio-SC-GT.el,16,1716,33987,0.0003,1,0,0.00508631,0.0079944,0.0130807,0.0664616,0.531693,0.598154,0
RRR,4C,BF,4C_BF,insecta-ant-colony5-day01.el,16,153,9053,0.5,1,75,0.00060125,1.56966,1.57027,0.00863361,0.139305,0.147939,5159669
RRR,4C,BF,4C_BF,bio-HS-CX.el,16,4413,108818,1,1,473,0.00628783,2.55881,2.5651,0.103777,1.6941,1.79788,14898839
RRR,4C,BF,4C_BF,bio-DM-CX.el,16,4040,76717,2,1,724,0.00504441,1.14857,1.15362,0.073163,1.20143,1.27459,5051078
RRR,4C,BF,4C_BF,bio-DR-CX.el,16,3289,84940,2,1,994,0.00500611,2.55169,2.5567,0.0810051,1.32117,1.40218,11833053
RRR,4C,1H,4C_1H,bio-grid-yeast.el,16,6008,156945,0.01,25,0,0.028906,6.39225,6.42115,0.305079,2.44063,2.74571,547630
RRR,4C,BF,4C_BF,econ-orani678.el,16,2530,86768,2,1,3088,0.00511997,40.5386,40.5438,0.0827484,1.34328,1.42603,43505594
RRR,4C,BF,4C_BF,bio-CE-GN.el,16,2220,53683,0.5,1,121,0.00368968,0.158479,0.162169,0.0511961,0.836075,0.887271,292989
RRR,4C,1H,4C_1H,ca-AstroPh.el,16,17904,196972,0.0001,1,0,0.025474,0.0836304,0.109104,0.392769,3.14215,3.53492,0
RRR,4C,1H,4C_1H,bio-SC-HT.el,16,2084,63027,0.1,47,0,0.0134508,82.272,82.2855,0.122202,0.977615,1.09982,24549493
RRR,4C,BF,4C_BF,bn-mouse_brain_1.el,16,213,16089,2,1,410,0.000812962,3.70858,3.70939,0.0153437,0.247124,0.262467,12071389
RRR,4C,BF,4C_BF,bn-mouse_brain_1.el,16,213,16089,0.0003,1,32,0.000794882,3.08526,3.08605,0.0153437,0.247124,0.262467,12665465
RRR,4C,1H,4C_1H,bio-WormNet-v3.el,16,16347,762822,0.01,12,0,0.0928004,126.912,127.005,1.47056,11.7645,13.235,7143535
RRR,4C,1H,4C_1H,insecta-ant-colony3-day01.el,16,161,11139,3e-05,1,0,0.00122389,0.00701553,0.00823942,0.0213995,0.171196,0.192595,0
RRR,4C,1H,4C_1H,email-dnc.el,16,1,0,0.1,1,0,2.3205e-05,7.723e-06,3.0928e-05,9.53674e-07,7.62939e-06,8.58307e-06,0
RRR,4C,BF,4C_BF,bio-HS-CX.el,16,4413,108818,0.3,1,141,0.00669534,2.49323,2.49993,0.103777,1.6941,1.79788,16213840
RRR,4C,1H,4C_1H,ca-AstroPh.el,16,17904,196972,0.003,1,0,0.029767,0.0203811,0.0501481,0.392769,3.14215,3.53492,0
RRR,4C,BF,4C_BF,bio-SC-GT.el,16,1716,33987,3e-05,1,32,0.00211796,0.867455,0.869573,0.0324125,0.531693,0.564105,2883739
RRR,4C,BF,4C_BF,ca-AstroPh.el,16,17904,196972,0.0003,1,32,0.0167904,0.244223,0.261013,0.187847,3.14215,3.33,6649936
RRR,4C,BF,4C_BF,bio-WormNet-v3.el,16,16347,762822,0.003,1,32,0.0378454,22.2368,22.2747,0.727484,11.7645,12.4919,177994174
RRR,4C,1H,4C_1H,insecta-ant-colony6-day02.el,16,165,10272,0.01,1,0,0.00111439,0.00568837,0.00680276,0.0197496,0.157997,0.177747,0
RRR,4C,BF,4C_BF,bio-HS-LC.el,16,4227,39484,0.001,1,32,0.00404123,0.83746,0.841502,0.0376549,0.634727,0.672382,2261947
RRR,4C,BF,4C_BF,insecta-ant-colony5-day01.el,16,153,9053,2,1,300,0.00059719,1.90634,1.90693,0.00863361,0.139305,0.147939,5112466
RRR,4C,BASE,4C_BASE,insecta-ant-colony6-day02.el,16,165,10272,0,0,0,0,4.11502,4.11502,0,0.157997,0.157997,8226501
RRR,4C,1H,4C_1H,bio-CE-GN.el,16,2220,53683,0.003,1,0,0.00716033,0.00952862,0.0166889,0.104509,0.836075,0.940584,0
RRR,4C,BF,4C_BF,fb-messages.el,16,1900,13838,0.03,1,32,0.00156675,0.00291309,0.00447985,0.0131969,0.225647,0.238844,2311
RRR,4C,BF,4C_BF,econ-psmigr1.el,16,3141,410781,0.01,1,32,0.017611,176.935,176.953,0.391751,6.29198,6.68374,562528896
RRR,4C,BF,4C_BF,bio-SC-HT.el,16,2084,63027,1,1,472,0.00345962,5.19467,5.19813,0.0601072,0.977615,1.03772,18770832
RRR,4C,BF,4C_BF,bio-CE-GN.el,16,2220,53683,0.1,1,32,0.00367449,0.197523,0.201198,0.0511961,0.836075,0.887271,423888
RRR,4C,1H,4C_1H,bio-WormNet-v3.el,16,16347,762822,3e-05,1,0,0.0801969,0.590298,0.670495,1.47056,11.7645,13.235,0
RRR,4C,1H,4C_1H,bio-CE-PG.el,16,1871,47754,0.03,27,0,0.00837444,29.8815,29.8898,0.0928679,0.742943,0.835811,6606708
RRR,4C,BF,4C_BF,bio-HS-LC.el,16,4227,39484,1,1,397,0.00344611,0.846456,0.849902,0.0376549,0.634727,0.672382,1854914
RRR,4C,BF,4C_BF,econ-orani678.el,16,2530,86768,0.003,1,32,0.00489724,17.2821,17.287,0.0827484,1.34328,1.42603,45498324
RRR,4C,BF,4C_BF,insecta-ant-colony2-day16.el,16,132,4041,0.003,1,32,0.000268135,0.271748,0.272017,0.0038538,0.0626678,0.0665216,844685
RRR,4C,BF,4C_BF,econ-psmigr1.el,16,3141,410781,0.1,1,274,0.0179547,287.251,287.269,0.391751,6.29198,6.68374,1148557473
RRR,4C,1H,4C_1H,bio-SC-HT.el,16,2084,63027,1,472,0,0.0258531,127.726,127.752,0.122202,0.977615,1.09982,26226522
RRR,4C,1H,4C_1H,econ-beaflw.el,16,508,44899,0.0003,1,0,0.00452665,0.0230008,0.0275274,0.0861225,0.68898,0.775103,0
RRR,4C,BF,4C_BF,bio-DM-CX.el,16,4040,76717,0.001,1,32,0.0047474,1.12576,1.13051,0.073163,1.20143,1.27459,6694577
RRR,4C,BASE,4C_BASE,bio-SC-HT.el,16,2084,63027,0,0,0,0,133.632,133.632,0,0.977615,0.977615,26302487
RRR,4C,1H,4C_1H,econ-psmigr1.el,16,3141,410781,3e-05,1,0,0.039167,0.427497,0.466664,0.786498,6.29198,7.07848,0
RRR,4C,1H,4C_1H,insecta-ant-colony3-day01.el,16,161,11139,0.3,47,0,0.00209932,26.5296,26.5317,0.0213995,0.171196,0.192595,13330873
RRR,4C,BF,4C_BF,bio-grid-yeast.el,16,6008,156945,0.003,1,32,0.00877787,1.59539,1.60417,0.149674,2.44063,2.5903,3377112
RRR,4C,BF,4C_BF,econ-beacxc.el,16,498,42175,0.001,1,32,0.00192617,3.19311,3.19503,0.0402212,0.647339,0.68756,41058075
RRR,4C,BF,4C_BF,bio-HS-LC.el,16,4227,39484,0.01,1,32,0.00342156,0.808173,0.811594,0.0376549,0.634727,0.672382,2179581
RRR,4C,1H,4C_1H,insecta-ant-colony5-day01.el,16,153,9053,0.0001,1,0,0.00141853,0.00524786,0.00666639,0.0174131,0.139305,0.156718,0
RRR,4C,1H,4C_1H,bio-HS-CX.el,16,4413,108818,0.1,47,0,0.0253148,58.3246,58.3499,0.211762,1.6941,1.90586,17143044
RRR,4C,1H,4C_1H,bn-mouse_brain_1.el,16,213,16089,1,205,0,0.00621592,63.1725,63.1787,0.0308905,0.247124,0.278014,14608765
RRR,4C,1H,4C_1H,bio-SC-HT.el,16,2084,63027,0.003,1,0,0.00700764,0.0341891,0.0411967,0.122202,0.977615,1.09982,0
RRR,4C,1H,4C_1H,bio-CE-GN.el,16,2220,53683,0.1,24,0,0.010774,1.4203,1.43108,0.104509,0.836075,0.940584,126393
RRR,4C,BF,4C_BF,bio-CE-PG.el,16,1871,47754,0.3,1,273,0.00331049,3.79775,3.80106,0.0455418,0.742943,0.788485,7310550
RRR,4C,BF,4C_BF,bio-WormNet-v3.el,16,16347,762822,2,1,2544,0.0425432,38.9177,38.9602,0.727484,11.7645,12.4919,223326716
RRR,4C,1H,4C_1H,bio-CE-GN.el,16,2220,53683,0.01,2,0,0.00756222,0.0263061,0.0338683,0.104509,0.836075,0.940584,0
RRR,4C,1H,4C_1H,econ-mbeacxc.el,16,493,41686,0.3,145,0,0.0116465,93.5457,93.5573,0.0799799,0.639839,0.719819,50157763
RRR,4C,1H,4C_1H,econ-beaflw.el,16,508,44899,1,495,0,0.0170641,129.724,129.741,0.0861225,0.68898,0.775103,58281883
RRR,4C,BF,4C_BF,bio-CE-PG.el,16,1871,47754,0.1,1,91,0.00270236,3.34389,3.3466,0.0455418,0.742943,0.788485,8184111
RRR,4C,BF,4C_BF,bio-HS-CX.el,16,4413,108818,3e-05,1,32,0.0068428,2.28905,2.29589,0.103777,1.6941,1.79788,17603160
RRR,4C,1H,4C_1H,insecta-ant-colony6-day02.el,16,165,10272,0.03,4,0,0.00167657,3.702,3.70368,0.0197496,0.157997,0.177747,1900340
RRR,4C,1H,4C_1H,bio-HS-CX.el,16,4413,108818,0.5,236,0,0.0399273,74.3377,74.3776,0.211762,1.6941,1.90586,18459586
RRR,4C,1H,4C_1H,bn-mouse_brain_1.el,16,213,16089,0.5,102,0,0.00447875,52.086,52.0905,0.0308905,0.247124,0.278014,14608765
RRR,4C,BASE,4C_BASE,bio-SC-GT.el,16,1716,33987,0,0,0,0,18.637,18.637,0,0.531693,0.531693,3422836
RRR,4C,1H,4C_1H,bio-HS-LC.el,16,4227,39484,2,794,0,0.0270721,10.5798,10.6069,0.0793409,0.634727,0.714068,2524345
RRR,4C,BF,4C_BF,insecta-ant-colony6-day02.el,16,165,10272,3e-05,1,32,0.000539673,1.89309,1.89363,0.00979614,0.157997,0.167793,7072000
RRR,4C,BF,4C_BF,econ-psmigr1.el,16,3141,410781,0.03,1,82,0.0178346,274.964,274.982,0.391751,6.29198,6.68374,1116629945
RRR,4C,BF,4C_BF,bio-CE-PG.el,16,1871,47754,0.01,1,32,0.00326946,3.45731,3.46058,0.0455418,0.742943,0.788485,8717612
RRR,4C,BF,4C_BF,insecta-ant-colony6-day02.el,16,165,10272,0.3,1,47,0.000663074,2.05287,2.05353,0.00979614,0.157997,0.167793,7036905
RRR,4C,1H,4C_1H,bio-DM-CX.el,16,4040,76717,1,362,0,0.0313434,26.0555,26.0868,0.150179,1.20143,1.35161,7221066
RRR,4C,BF,4C_BF,ca-AstroPh.el,16,17904,196972,0.003,1,32,0.0157271,0.276274,0.292001,0.187847,3.14215,3.33,6672381
RRR,4C,1H,4C_1H,insecta-ant-colony6-day02.el,16,165,10272,0.0003,1,0,0.00113347,0.00632766,0.00746113,0.0197496,0.157997,0.177747,0
RRR,4C,BF,4C_BF,econ-mbeacxc.el,16,493,41686,2,1,970,0.00239889,5.55047,5.55287,0.0397549,0.639839,0.679594,39083145
RRR,4C,1H,4C_1H,insecta-ant-colony2-day16.el,16,132,4041,2,216,0,0.00135174,3.60083,3.60218,0.00783348,0.0626678,0.0705013,1105591
RRR,4C,BF,4C_BF,insecta-ant-colony5-day01.el,16,153,9053,0.03,1,32,0.000607891,1.47315,1.47376,0.00863361,0.139305,0.147939,5212358
RRR,4C,1H,4C_1H,insecta-ant-colony5-day01.el,16,153,9053,0.1,15,0,0.0016872,8.86935,8.87104,0.0174131,0.139305,0.156718,6334625
RRR,4C,1H,4C_1H,insecta-ant-colony6-day02.el,16,165,10272,0.0001,1,0,0.00110926,0.00666482,0.00777408,0.0197496,0.157997,0.177747,0
