type,Problem,approximation-scheme,baseline,graph-name,thread-count,vertices,edges,treshold,b,m,preprocessing-time,tc-time,total-runtime,size-of-BF,CSR-size,total-size,approximated-count
RRR,JP-OV,BF,JP-OV_BF,econ-mbeacxc.el,16,493,41686,0.01,1,32,0.00393402,0.00331048,0.0072445,0.0112839,0.639839,0.651123,264
RRR,JP-OV,1H,JP-OV_1H,fb-messages.el,16,1900,13838,0.03,7,0,-1,0.000373704,-0.999626,0.0797272,0.225647,0.305374,0
RRR,JP-OV,BF,JP-OV_BF,bio-grid-yeast.el,16,6008,156945,0.3,1,767,0.0150236,0.00514005,0.0201637,0.658913,2.44063,3.09954,16044
RRR,JP-OV,1H,JP-OV_1H,ia-wikiquote-user-edits.el,16,94757,238421,0.0003,5,0,-1,0.001427,-0.998573,3.25322,4.36095,7.61418,0
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony6-day02.el,16,165,10272,0.5,78,0,-1,0.00472251,-0.995277,0.0516129,0.157997,0.20961,0
RRR,JP-OV,BF,JP-OV_BF,bn-mouse_brain_1.el,16,213,16089,0.003,1,32,0.00170488,0.00216907,0.00387395,0.00487518,0.247124,0.251999,411
RRR,JP-OV,1H,JP-OV_1H,gupta3.el,16,16784,4653322,0.5,7335,0,2.01756,5.86524,7.8828,469.886,71.1321,541.018,4455016
RRR,JP-OV,1H,JP-OV_1H,rim.el,16,22561,677576,0.3,33,0,-1,0.0110481,-0.988952,3.18435,10.5111,13.6955,0
RRR,JP-OV,BF,JP-OV_BF,trdheim.el,16,22099,956613,3e-05,1,32,0.0846442,0.0150713,0.0997154,0.505806,14.7654,15.2712,420540
RRR,JP-OV,1H,JP-OV_1H,C2000-5.el,16,2001,999836,0.03,32,0,-1,0.0381666,-0.961833,0.274796,15.2716,15.5463,0
RRR,JP-OV,1H,JP-OV_1H,bio-CE-PG.el,16,1871,47754,0.0003,1,0,-1,0.000163294,-0.999837,0.0285492,0.742943,0.771492,0
RRR,JP-OV,1H,JP-OV_1H,vanbody.el,16,47073,1144913,2,462,0,-1,0.034707,-0.965293,83.6793,17.8291,101.508,0
RRR,JP-OV,BF,JP-OV_BF,ted_AB.el,16,10606,347610,0.5,1,97,0.0312386,0.00674021,0.0379788,0.323669,5.38503,5.70869,147056
RRR,JP-OV,BF,JP-OV_BF,torso3.el,16,259157,734028,1,1,32,0.168151,0.0132904,0.181441,5.93163,13.1776,19.1092,146659
RRR,JP-OV,BF,JP-OV_BF,bn-mouse_brain_1.el,16,213,16089,0.0003,1,32,0.00171486,0.00127829,0.00299315,0.00487518,0.247124,0.251999,60
RRR,JP-OV,BF,JP-OV_BF,ia-enron-email-dynamic.el,16,87274,297456,0.0001,1,32,0.0610196,0.00530661,0.0663262,1.99754,5.20467,7.20221,44027
RRR,JP-OV,BF,JP-OV_BF,ia-retweet-pol.el,16,18470,48053,0.001,1,32,0.0117162,0.00186459,0.0135808,0.422745,0.874146,1.29689,7801
RRR,JP-OV,BF,JP-OV_BF,bio-DR-CX.el,16,3289,84940,0.5,1,248,0.00855922,0.00301109,0.0115703,0.159968,1.32117,1.48114,22588
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony6-day02.el,16,165,10272,0.3,47,0,-1,0.00185795,-0.998142,0.0321007,0.157997,0.190098,0
RRR,JP-OV,BF,JP-OV_BF,hamming10-4.el,16,1025,434176,3e-05,1,32,0.0336521,0.0135256,0.0471778,0.0234604,6.63282,6.65628,0
RRR,JP-OV,BF,JP-OV_BF,trdheim.el,16,22099,956613,0.0001,1,32,0.0840418,0.0131763,0.097218,0.505806,14.7654,15.2712,428490
RRR,JP-OV,1H,JP-OV_1H,fb-messages.el,16,1900,13838,2,510,0,-1,0.00130446,-0.998696,3.72543,0.225647,3.95108,0
RRR,JP-OV,BF,JP-OV_BF,econ-psmigr1.el,16,3141,410781,3e-05,1,32,0.0330188,0.00669069,0.0397095,0.0718918,6.29198,6.36388,2342
RRR,JP-OV,1H,JP-OV_1H,bio-grid-yeast.el,16,6008,156945,0.001,2,0,-1,0.000709021,-0.999291,0.137512,2.44063,2.57814,0
RRR,JP-OV,1H,JP-OV_1H,jester2.el,16,50693,1727574,0.5,25345,0,-1,0.368013,-0.631987,4901.95,26.7474,4928.7,0
RRR,JP-OV,BF,JP-OV_BF,econ-orani678.el,16,2530,86768,0.001,1,32,0.00814214,0.00373998,0.0118821,0.0579071,1.34328,1.40118,2408
RRR,JP-OV,1H,JP-OV_1H,hamming10-4.el,16,1025,434176,3e-05,1,0,-1,0.000578633,-0.999421,0.0156403,6.63282,6.64846,0
RRR,JP-OV,BF,JP-OV_BF,rim.el,16,22561,677576,0.1,1,32,0.0630837,0.012786,0.0758697,0.51638,10.5111,11.0275,392610
RRR,JP-OV,1H,JP-OV_1H,bn-mouse_brain_1.el,16,213,16089,0.03,6,0,0.00227379,0.000742938,0.00301673,0.00812531,0.247124,0.255249,15769
RRR,JP-OV,BF,JP-OV_BF,econ-mbeacxc.el,16,493,41686,3e-05,1,32,0.00392218,0.0036612,0.00758338,0.0112839,0.639839,0.651123,1618
RRR,JP-OV,BF,JP-OV_BF,movielens-10m-noRatings.el,16,28139,170398,0.01,1,35,0.025017,0.00371316,0.0287302,0.644051,2.81475,3.4588,25436
RRR,JP-OV,BF,JP-OV_BF,bn-mouse_retina_1.el,16,1123,90811,2,1,1488,0.00756119,0.00976102,0.0173222,0.220621,1.39423,1.61485,78641
RRR,JP-OV,1H,JP-OV_1H,rim.el,16,22561,677576,0.003,1,0,-1,0.000601869,-0.999398,0.344254,10.5111,10.8554,0
RRR,JP-OV,BF,JP-OV_BF,econ-beaflw.el,16,508,44899,0.1,1,49,0.00417484,0.00442137,0.00859622,0.0125961,0.68898,0.701576,3522
RRR,JP-OV,BF,JP-OV_BF,vanbody.el,16,47073,1144913,0.001,1,32,0.110623,0.0169036,0.127526,1.07742,17.8291,18.9065,668395
RRR,JP-OV,1H,JP-OV_1H,bio-CE-PG.el,16,1871,47754,1,913,0,-1,0.0114222,-0.988578,6.5449,0.742943,7.28785,0
RRR,JP-OV,1H,JP-OV_1H,bio-SC-HT.el,16,2084,63027,0.1,47,0,0.0128781,0.0038897,0.0167678,0.405441,0.977615,1.38306,43961
RRR,JP-OV,1H,JP-OV_1H,bio-CE-CX.el,16,15229,245952,0.3,112,0,-1,0.0155685,-0.984432,6.73891,3.86912,10.608,0
RRR,JP-OV,BF,JP-OV_BF,copresence-InVS15.el,16,1871,16725,0.03,1,32,0.00219256,0.00139551,0.00358807,0.0428238,0.269478,0.312302,267
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony5-day01.el,16,153,9053,2,300,0,-1,0.00497068,-0.995029,0.177429,0.139305,0.316734,0
RRR,JP-OV,1H,JP-OV_1H,bio-DM-CX.el,16,4040,76717,2,724,0,-1,0.00558962,-0.99441,11.2195,1.20143,12.4209,0
RRR,JP-OV,1H,JP-OV_1H,Si10H16.el,16,17078,429423,0.5,196,0,0.141601,0.0298569,0.171458,13.0295,6.68277,19.7122,239939
RRR,JP-OV,1H,JP-OV_1H,Si10H16.el,16,17078,429423,2,784,0,-1,0.0248833,-0.975117,51.3362,6.68277,58.0189,0
RRR,JP-OV,BF,JP-OV_BF,econ-beacxc.el,16,498,42175,0.5,1,244,0.00396072,0.00495083,0.00891155,0.0237465,0.647339,0.671085,39865
RRR,JP-OV,BF,JP-OV_BF,socfb-UF.el,16,35112,1465654,0.03,1,247,0.131005,0.031133,0.162138,1.67427,22.632,24.3063,200247
RRR,JP-OV,BF,JP-OV_BF,ia-enron-email-dynamic.el,16,87274,297456,0.1,1,172,0.060895,0.00693348,0.0678285,3.41247,5.20467,8.61714,97193
RRR,JP-OV,BASE,JP-OV_BASE,socfb-UF.el,16,35112,1465654,0,0,0,0,0.288181,0.288181,0,22.632,22.632,131014
RRR,JP-OV,1H,JP-OV_1H,hamming10-4.el,16,1025,434176,0.01,8,0,-1,0.00594241,-0.994058,0.0469208,6.63282,6.67974,0
RRR,JP-OV,1H,JP-OV_1H,p-hat1500-3.el,16,1501,847244,2,2660,0,-1,1.07051,0.0705071,15.2537,12.9394,28.1931,0
RRR,JP-OV,BASE,JP-OV_BASE,bn-mouse_brain_1.el,16,213,16089,0,0,0,0,0.0107225,0.0107225,0,0.247124,0.247124,16075
RRR,JP-OV,1H,JP-OV_1H,bio-HS-LC.el,16,4227,39484,0.0001,1,0,-1,0.000152784,-0.999847,0.0644989,0.634727,0.699226,0
RRR,JP-OV,BF,JP-OV_BF,socfb-UF.el,16,35112,1465654,0.001,1,32,0.129259,0.0190339,0.148293,0.80365,22.632,23.4356,109681
RRR,JP-OV,BF,JP-OV_BF,bio-HS-LC.el,16,4227,39484,3e-05,1,32,0.00491122,0.00218062,0.00709183,0.0967484,0.634727,0.731476,8569
RRR,JP-OV,1H,JP-OV_1H,ca-AstroPh.el,16,17904,196972,0.001,1,0,0.0257716,0.000553466,0.0263251,0.273193,3.14215,3.41534,0
RRR,JP-OV,BF,JP-OV_BF,ia-enron-email-dynamic.el,16,87274,297456,0.3,1,517,0.0654635,0.00921487,0.0746784,6.9914,5.20467,12.1961,86529
RRR,JP-OV,1H,JP-OV_1H,CO.el,16,221120,782144,0.001,1,0,-1,0.00171799,-0.998282,3.37402,13.6216,16.9956,0
RRR,JP-OV,1H,JP-OV_1H,econ-beacxc.el,16,498,42175,0.01,4,0,0.00415415,0.00103857,0.00519272,0.0151978,0.647339,0.662537,41090
RRR,JP-OV,BF,JP-OV_BF,bn-mouse_brain_1.el,16,213,16089,2,1,410,0.00169545,0.00330484,0.00500029,0.0144224,0.247124,0.261546,15962
RRR,JP-OV,BF,JP-OV_BF,email-dnc.el,16,1,0,0.03,1,32,4.9578e-05,1.9895e-05,6.9473e-05,2.28882e-05,7.62939e-06,3.05176e-05,0
RRR,JP-OV,1H,JP-OV_1H,ia-wikiquote-user-edits.el,16,94757,238421,1,16713,0,-1,0.0458529,-0.954147,6042.68,4.36095,6047.04,0
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony5-day01.el,16,153,9053,0.0003,1,0,-1,4.0986e-05,-0.999959,0.00233459,0.139305,0.14164,0
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony2-day16.el,16,132,4041,3e-05,1,0,-1,3.986e-05,-0.99996,0.00201416,0.0626678,0.064682,0
RRR,JP-OV,1H,JP-OV_1H,Si10H16.el,16,17078,429423,0.003,1,0,0.0471484,0.00126872,0.0484171,0.325737,6.68277,7.00851,154624
RRR,JP-OV,1H,JP-OV_1H,econ-psmigr1.el,16,3141,410781,0.0003,1,0,-1,0.000608128,-0.999392,0.0479279,6.29198,6.33991,0
RRR,JP-OV,BF,JP-OV_BF,gupta3.el,16,16784,4653322,1,1,14671,0.387032,2.0061,2.39313,29.66,71.1321,100.792,556016
RRR,JP-OV,1H,JP-OV_1H,nasasrb.el,16,54871,1311227,0.3,82,0,-1,0.0263765,-0.973624,18.0012,20.4264,38.4276,0
RRR,JP-OV,BF,JP-OV_BF,bio-HS-CX.el,16,4413,108818,0.03,1,32,0.0103272,0.00275292,0.0130801,0.101006,1.6941,1.7951,13747
RRR,JP-OV,1H,JP-OV_1H,viscorocks.el,16,37763,562241,2,82,0,-1,0.00847885,-0.991521,12.3887,8.86723,21.2559,0
RRR,JP-OV,1H,JP-OV_1H,C2000-5.el,16,2001,999836,2,2148,0,-1,1.16943,0.16943,16.4267,15.2716,31.6982,0
RRR,JP-OV,1H,JP-OV_1H,nemeth24.el,16,9507,748522,0.5,96,0,-1,0.0474967,-0.952503,3.62663,11.4941,15.1207,0
RRR,JP-OV,BF,JP-OV_BF,insecta-ant-colony5-day01.el,16,153,9053,0.001,1,32,0.00101574,0.0014843,0.00250004,0.00350189,0.139305,0.142807,2147
RRR,JP-OV,BF,JP-OV_BF,bn-mouse_brain_1.el,16,213,16089,0.03,1,32,0.00170779,0.00215798,0.00386577,0.00487518,0.247124,0.251999,1326
RRR,JP-OV,BF,JP-OV_BF,fb-wosn-friends.el,16,63732,817090,0.1,1,109,0.0926182,0.0167194,0.109338,2.00573,12.954,14.9598,162748
RRR,JP-OV,BASE,JP-OV_BASE,econ-beaflw.el,16,508,44899,0,0,0,0,0.0428313,0.0428313,0,0.68898,0.68898,43710
RRR,JP-OV,BF,JP-OV_BF,bn-mouse_retina_1.el,16,1123,90811,1,1,744,0.00776681,0.00774636,0.0155132,0.12102,1.39423,1.51525,64972
RRR,JP-OV,BF,JP-OV_BF,appu.el,16,14001,919552,0.5,1,146,0.0770406,0.0190747,0.0961153,0.507391,14.1381,14.6455,10119
RRR,JP-OV,BF,JP-OV_BF,email-dnc.el,16,1,0,2,1,32,6.7778e-05,8.332e-06,7.611e-05,2.28882e-05,7.62939e-06,3.05176e-05,0
RRR,JP-OV,BF,JP-OV_BF,econ-mbeacxc.el,16,493,41686,0.0001,1,32,0.00346799,0.00335251,0.0068205,0.0112839,0.639839,0.651123,653
RRR,JP-OV,BF,JP-OV_BF,bio-SC-HT.el,16,2084,63027,0.1,1,47,0.00620267,0.00161485,0.00781753,0.0496864,0.977615,1.0273,9124
RRR,JP-OV,BF,JP-OV_BF,p-hat1500-3.el,16,1501,847244,3e-05,1,32,0.0658625,0.0226316,0.0884941,0.0343552,12.9394,12.9737,0
RRR,JP-OV,BF,JP-OV_BF,bio-SC-GT.el,16,1716,33987,0.003,1,32,0.00345304,0.00187849,0.00533153,0.0392761,0.531693,0.570969,5917
RRR,JP-OV,1H,JP-OV_1H,nemeth24.el,16,9507,748522,0.03,5,0,-1,0.00284685,-0.997153,0.326397,11.4941,11.8205,0
RRR,JP-OV,BF,JP-OV_BF,econ-psmigr2.el,16,3141,410781,0.0003,1,32,0.033281,0.00831696,0.0415979,0.0718918,6.29198,6.36388,2044
RRR,JP-OV,BF,JP-OV_BF,bio-SC-HT.el,16,2084,63027,0.001,1,32,0.0062288,0.00194338,0.00817218,0.047699,0.977615,1.02531,3774
RRR,JP-OV,1H,JP-OV_1H,SiO.el,16,33402,642127,0.0001,1,0,-1,0.000915889,-0.999084,0.509674,10.0529,10.5626,0
RRR,JP-OV,BF,JP-OV_BF,bio-WormNet-v3.el,16,16347,762822,2,1,2544,0.0707468,0.0444148,0.115162,5.26932,11.7645,17.0338,83239
RRR,JP-OV,BF,JP-OV_BF,bio-SC-GT.el,16,1716,33987,3e-05,1,32,0.00392389,0.00130948,0.00523337,0.0392761,0.531693,0.570969,7389
RRR,JP-OV,BF,JP-OV_BF,fb-messages.el,16,1900,13838,0.0003,1,32,0.00261267,0.00105483,0.0036675,0.0434875,0.225647,0.269135,2146
RRR,JP-OV,1H,JP-OV_1H,nasasrb.el,16,54871,1311227,3e-05,1,0,-1,0.00131541,-0.998685,0.837265,20.4264,21.2636,0
RRR,JP-OV,BF,JP-OV_BF,ca-dblp-2012.el,16,317081,1049866,2,1,686,0.247058,0.0358217,0.28288,31.7512,18.4388,50.19,382475
RRR,JP-OV,BF,JP-OV_BF,bio-DM-CX.el,16,4040,76717,0.001,1,32,0.00819985,0.0022237,0.0104235,0.0924683,1.20143,1.2939,14769
RRR,JP-OV,1H,JP-OV_1H,CO.el,16,221120,782144,0.3,10,0,-1,0.00905874,-0.990941,11.8091,13.6216,25.4307,0
RRR,JP-OV,BF,JP-OV_BF,bmw7st_1.el,16,141348,492578,0.03,1,32,0.103002,0.00952289,0.112525,3.2352,8.59454,11.8297,310819
RRR,JP-OV,BF,JP-OV_BF,bmw7st_1.el,16,141348,492578,0.1,1,32,0.0979279,0.0092968,0.107225,3.2352,8.59454,11.8297,300429
RRR,JP-OV,1H,JP-OV_1H,socfb-UF.el,16,35112,1465654,0.1,824,0,-1,0.2094,-0.7906,110.904,22.632,133.536,0
RRR,JP-OV,1H,JP-OV_1H,gupta3.el,16,16784,4653322,0.03,440,0,1.15935,0.859877,2.01922,28.4275,71.1321,99.5596,1392282
RRR,JP-OV,1H,JP-OV_1H,socfb-UF.el,16,35112,1465654,0.5,4123,0,-1,0.216892,-0.783108,552.777,22.632,575.409,0
RRR,JP-OV,BF,JP-OV_BF,insecta-ant-colony3-day01.el,16,161,11139,0.03,1,32,0.000985739,0.00157347,0.00255921,0.003685,0.171196,0.174881,673
RRR,JP-OV,1H,JP-OV_1H,viscorocks.el,16,37763,562241,0.003,1,0,-1,0.000650113,-0.99935,0.576218,8.86723,9.44344,0
RRR,JP-OV,1H,JP-OV_1H,ted_AB.el,16,10606,347610,0.1,19,0,0.0483287,0.00388422,0.0522129,0.93055,5.38503,6.31557,195753
RRR,JP-OV,1H,JP-OV_1H,fb-wosn-friends.el,16,63732,817090,0.001,1,0,-1,0.00387762,-0.996122,1.21559,12.954,14.1696,0
RRR,JP-OV,1H,JP-OV_1H,bio-DR-CX.el,16,3289,84940,0.0001,1,0,-1,0.000223163,-0.999777,0.0501862,1.32117,1.37136,0
RRR,JP-OV,BF,JP-OV_BF,econ-psmigr1.el,16,3141,410781,0.01,1,32,0.033018,0.00679704,0.0398151,0.0718918,6.29198,6.36388,2211
RRR,JP-OV,1H,JP-OV_1H,rim.el,16,22561,677576,0.001,1,0,-1,0.000517514,-0.999482,0.344254,10.5111,10.8554,0
RRR,JP-OV,BF,JP-OV_BF,fb-wosn-friends.el,16,63732,817090,0.001,1,32,0.092339,0.0165961,0.108935,1.45871,12.954,14.4128,146361
RRR,JP-OV,1H,JP-OV_1H,bmw7st_1.el,16,141348,492578,2,402,0,-1,0.0118984,-0.988102,218.915,8.59454,227.51,0
RRR,JP-OV,1H,JP-OV_1H,ca-AstroPh.el,16,17904,196972,0.003,1,0,0.0264438,0.0013378,0.0277816,0.341492,3.14215,3.48364,50160
RRR,JP-OV,1H,JP-OV_1H,hamming10-4.el,16,1025,434176,0.03,25,0,-1,0.0167725,-0.983228,0.113392,6.63282,6.74621,0
RRR,JP-OV,BF,JP-OV_BF,bio-WormNet-v3.el,16,16347,762822,0.03,1,38,0.0666369,0.00973337,0.0763703,0.374153,11.7645,12.1386,34272
RRR,JP-OV,1H,JP-OV_1H,torso3.el,16,259157,734028,3e-05,1,0,-1,0.00250888,-0.997491,3.95442,13.1776,17.132,0
RRR,JP-OV,1H,JP-OV_1H,appu.el,16,14001,919552,0.003,1,0,-1,0.00126,-0.99874,0.213638,14.1381,14.3517,0
RRR,JP-OV,BF,JP-OV_BF,ca-dblp-2010.el,16,226414,716460,0.3,1,71,0.158252,0.015723,0.173975,6.04591,12.6597,18.7056,324154
RRR,JP-OV,BF,JP-OV_BF,bio-SC-GT.el,16,1716,33987,0.01,1,32,0.00396164,0.00127365,0.00523528,0.0392761,0.531693,0.570969,9210
RRR,JP-OV,1H,JP-OV_1H,email-dnc.el,16,1,0,1,1,0,-1,8.443e-06,-0.999992,1.52588e-05,7.62939e-06,2.28882e-05,0
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony6-day02.el,16,165,10272,0.01,1,0,-1,0.000164141,-0.999836,0.00314713,0.157997,0.161144,0
RRR,JP-OV,BF,JP-OV_BF,C2000-5.el,16,2001,999836,0.03,1,32,0.077323,0.0143428,0.0916658,0.0457993,15.2716,15.3174,0
RRR,JP-OV,1H,JP-OV_1H,bio-CE-GN.el,16,2220,53683,0.1,24,0,-1,0.00174179,-0.998258,0.237122,0.836075,1.0732,0
RRR,JP-OV,1H,JP-OV_1H,nasasrb.el,16,54871,1311227,0.003,1,0,-1,0.00138141,-0.998619,0.837265,20.4264,21.2636,0
RRR,JP-OV,1H,JP-OV_1H,ca-dblp-2010.el,16,226414,716460,0.003,1,0,-1,0.0021633,-0.997837,3.4548,12.6597,16.1145,0
RRR,JP-OV,BF,JP-OV_BF,econ-psmigr1.el,16,3141,410781,0.003,1,32,0.0333105,0.0103437,0.0436542,0.0718918,6.29198,6.36388,2822
RRR,JP-OV,1H,JP-OV_1H,appu.el,16,14001,919552,0.01,2,0,-1,0.00436617,-0.995634,0.320457,14.1381,14.4585,0
RRR,JP-OV,BF,JP-OV_BF,movielens-10m-noRatings.el,16,28139,170398,0.03,1,106,0.0263526,0.00427829,0.0306309,0.88557,2.81475,3.70032,25632
RRR,JP-OV,1H,JP-OV_1H,fb-wosn-friends.el,16,63732,817090,0.0001,1,0,-1,0.00184126,-0.998159,0.972473,12.954,13.9265,0
RRR,JP-OV,BF,JP-OV_BF,hamming10-4.el,16,1025,434176,0.03,1,32,0.0339894,0.0158736,0.049863,0.0234604,6.63282,6.65628,0
RRR,JP-OV,BF,JP-OV_BF,vanbody.el,16,47073,1144913,1,1,231,0.111807,0.0205383,0.132345,2.15483,17.8291,19.984,807225
RRR,JP-OV,1H,JP-OV_1H,ca-dblp-2010.el,16,226414,716460,2,476,0,-1,0.0128314,-0.987169,414.576,12.6597,427.236,0
RRR,JP-OV,1H,JP-OV_1H,bio-DR-CX.el,16,3289,84940,0.003,1,0,0.00905011,0.000444423,0.00949453,0.0627327,1.32117,1.38391,9438
RRR,JP-OV,BF,JP-OV_BF,ca-AstroPh.el,16,17904,196972,0.001,1,32,0.0231816,0.00477464,0.0279563,0.40979,3.14215,3.55194,83522
RRR,JP-OV,BF,JP-OV_BF,insecta-ant-colony3-day01.el,16,161,11139,0.01,1,32,0.000986291,0.000879787,0.00186608,0.003685,0.171196,0.174881,1
RRR,JP-OV,BF,JP-OV_BF,bio-SC-GT.el,16,1716,33987,0.5,1,274,0.00339351,0.00261557,0.00600908,0.0883713,0.531693,0.620064,14020
RRR,JP-OV,BF,JP-OV_BF,copresence-InVS15.el,16,1871,16725,0.5,1,103,0.00246007,0.00174201,0.00420208,0.0570984,0.269478,0.326576,16654
RRR,JP-OV,1H,JP-OV_1H,email-dnc.el,16,1,0,3e-05,1,0,-1,1.7444e-05,-0.999983,1.52588e-05,7.62939e-06,2.28882e-05,0
RRR,JP-OV,BASE,JP-OV_BASE,ia-enron-email-dynamic.el,16,87274,297456,0,0,0,0,0.0209171,0.0209171,0,5.20467,5.20467,49462
RRR,JP-OV,1H,JP-OV_1H,bio-HS-CX.el,16,4413,108818,1,473,0,-1,0.0135199,-0.98648,8.02994,1.6941,9.72404,0
RRR,JP-OV,BF,JP-OV_BF,econ-psmigr2.el,16,3141,410781,2,1,5488,0.0344244,0.0493706,0.083795,2.11482,6.29198,8.4068,302256
RRR,JP-OV,1H,JP-OV_1H,econ-psmigr2.el,16,3141,410781,0.003,8,0,0.038584,0.00440669,0.0429907,0.143784,6.29198,6.43577,207320
RRR,JP-OV,BF,JP-OV_BF,trdheim.el,16,22099,956613,0.003,1,32,0.0836016,0.012295,0.0958966,0.505806,14.7654,15.2712,406353
RRR,JP-OV,BF,JP-OV_BF,bio-HS-CX.el,16,4413,108818,0.0003,1,32,0.0103441,0.00257267,0.0129167,0.101006,1.6941,1.7951,13126
RRR,JP-OV,1H,JP-OV_1H,ca-AstroPh.el,16,17904,196972,1,504,0,-1,0.0124205,-0.987579,34.6956,3.14215,37.8377,0
RRR,JP-OV,BASE,JP-OV_BASE,bmw7st_1.el,16,141348,492578,0,0,0,0,0.00993836,0.00993836,0,8.59454,8.59454,350455
RRR,JP-OV,BF,JP-OV_BF,bio-grid-yeast.el,16,6008,156945,1,1,2557,0.0164099,0.00952831,0.0259382,1.94236,2.44063,4.38299,7269
RRR,JP-OV,1H,JP-OV_1H,bio-grid-yeast.el,16,6008,156945,0.01,25,0,-1,0.00414422,-0.995856,0.664642,2.44063,3.10527,0
RRR,JP-OV,BF,JP-OV_BF,bio-CE-GN.el,16,2220,53683,2,1,484,0.00531604,0.00281884,0.00813488,0.169373,0.836075,1.00545,3660
RRR,JP-OV,1H,JP-OV_1H,p-hat1500-3.el,16,1501,847244,0.1,133,0,0.10479,0.129736,0.234526,0.784443,12.9394,13.7238,847244
RRR,JP-OV,BF,JP-OV_BF,econ-mbeacxc.el,16,493,41686,0.003,1,32,0.00358844,0.00401405,0.00760248,0.0112839,0.639839,0.651123,370
RRR,JP-OV,BF,JP-OV_BF,insecta-ant-colony3-day01.el,16,161,11139,0.3,1,47,0.000980195,0.00129589,0.00227609,0.00383854,0.171196,0.175035,11139
RRR,JP-OV,BASE,JP-OV_BASE,CO.el,16,221120,782144,0,0,0,0,0.0137951,0.0137951,0,13.6216,13.6216,96
RRR,JP-OV,BF,JP-OV_BF,appu.el,16,14001,919552,2,1,586,0.077128,0.0257938,0.102922,1.24177,14.1381,15.3798,176
RRR,JP-OV,BF,JP-OV_BF,qc2534.el,16,2535,230413,1,1,182,0.0190972,0.00666833,0.0257655,0.101538,3.53516,3.6367,228060
RRR,JP-OV,1H,JP-OV_1H,SiO.el,16,33402,642127,0.003,1,0,0.0733758,0.00195104,0.0753269,0.637093,10.0529,10.69,179476
RRR,JP-OV,1H,JP-OV_1H,ia-enron-email-dynamic.el,16,87274,297456,0.03,51,0,-1,0.00725045,-0.99275,18.3108,5.20467,23.5155,0
RRR,JP-OV,BF,JP-OV_BF,jester2.el,16,50693,1727574,3e-05,1,32,0.156436,0.0316205,0.188056,1.16027,26.7474,27.9077,0
RRR,JP-OV,BF,JP-OV_BF,nasasrb.el,16,54871,1311227,0.3,1,82,0.125528,0.0250326,0.15056,1.56987,20.4264,21.9962,724691
RRR,JP-OV,1H,JP-OV_1H,bio-grid-yeast.el,16,6008,156945,0.1,255,0,-1,0.0198024,-0.980198,5.93594,2.44063,8.37657,0
RRR,JP-OV,BF,JP-OV_BF,Si10H16.el,16,17078,429423,3e-05,1,32,0.0410055,0.0071728,0.0481783,0.390884,6.68277,7.07365,32409
RRR,JP-OV,BF,JP-OV_BF,torso3.el,16,259157,734028,0.0001,1,32,0.167435,0.0155071,0.182942,5.93163,13.1776,19.1092,148480
RRR,JP-OV,BASE,JP-OV_BASE,p-hat1500-3.el,16,1501,847244,0,0,0,0,0.966533,0.966533,0,12.9394,12.9394,847244
RRR,JP-OV,1H,JP-OV_1H,bio-SC-HT.el,16,2084,63027,2,944,0,-1,0.0171187,-0.982881,7.53644,0.977615,8.51405,0
RRR,JP-OV,1H,JP-OV_1H,nasasrb.el,16,54871,1311227,0.03,8,0,-1,0.00604397,-0.993956,2.5118,20.4264,22.9382,0
RRR,JP-OV,BF,JP-OV_BF,viscorocks.el,16,37763,562241,1,1,41,0.0601922,0.00865728,0.0688495,0.90034,8.86723,9.76757,332877
RRR,JP-OV,1H,JP-OV_1H,movielens-10m-noRatings.el,16,28139,170398,1,3558,0,-1,0.014849,-0.985151,382.351,2.81475,385.166,0
RRR,JP-OV,BF,JP-OV_BF,SiO.el,16,33402,642127,0.03,1,32,0.0648051,0.0140258,0.0788309,0.764511,10.0529,10.8174,62439
RRR,JP-OV,1H,JP-OV_1H,econ-orani678.el,16,2530,86768,0.003,4,0,0.00864477,0.00080254,0.0094473,0.0772095,1.34328,1.42049,45296
RRR,JP-OV,BF,JP-OV_BF,bio-CE-CX.el,16,15229,245952,0.01,1,32,0.0256863,0.00442869,0.030115,0.348564,3.86912,4.21768,42749
RRR,JP-OV,BF,JP-OV_BF,bn-mouse_retina_1.el,16,1123,90811,0.03,1,32,0.00791072,0.00370873,0.0116195,0.0257034,1.39423,1.41994,1807
RRR,JP-OV,BF,JP-OV_BF,jester2.el,16,50693,1727574,0.001,1,50,0.156347,0.0256382,0.181985,1.25696,26.7474,28.0044,1123
RRR,JP-OV,1H,JP-OV_1H,insecta-ant-colony2-day16.el,16,132,4041,0.001,1,0,-1,2.9391e-05,-0.999971,0.00201416,0.0626678,0.064682,0
RRR,JP-OV,1H,JP-OV_1H,ia-enron-email-dynamic.el,16,87274,297456,0.5,863,0,-1,0.0249229,-0.975077,288.645,5.20467,293.85,0
RRR,JP-OV,1H,JP-OV_1H,bio-DM-CX.el,16,4040,76717,0.5,181,0,0.0271248,0.00699966,0.0341245,2.8511,1.20143,4.05254,54002
