type,Problem,approximation-scheme,baseline,graph-name,thread-count,vertices,edges,treshold,b,m,preprocessing-time,tc-time,total-runtime,size-of-BF,CSR-size,total-size,approximated-count
RRR,JP-JC,1H,JP-JC_1H,fb-messages.el,16,1900,13838,0.3,76,0,0.00519735,0.00191341,0.00711075,0.579834,0.225647,0.805481,73
RRR,JP-JC,BF,JP-JC_BF,econ-beacxc.el,16,498,42175,0.001,1,32,0.003724,0.00727739,0.0110014,0.0113983,0.647339,0.658737,1095
RRR,JP-JC,1H,JP-JC_1H,econ-orani678.el,16,2530,86768,1,1544,0,0.039992,0.0407425,0.0807345,14.94,1.34328,16.2833,40574
RRR,JP-JC,1H,JP-JC_1H,rim.el,16,22561,677576,0.03,3,0,0.0717809,0.00392409,0.075705,0.602444,10.5111,11.1136,294465
RRR,JP-JC,1H,JP-JC_1H,bio-DM-CX.el,16,4040,76717,0.03,10,0,0.0115985,0.00200002,0.0135986,0.215759,1.20143,1.41719,5260
RRR,JP-JC,BF,JP-JC_BF,econ-psmigr2.el,16,3141,410781,0.5,1,1372,0.0335635,0.0303063,0.0638698,0.572139,6.29198,6.86412,1272
RRR,JP-JC,BF,JP-JC_BF,CO.el,16,221120,782144,0.3,1,32,0.15542,0.0254593,0.180879,5.06104,13.6216,18.6826,22980
RRR,JP-JC,1H,JP-JC_1H,nasasrb.el,16,54871,1311227,2,550,0,0.483243,0.0672741,0.550517,115.961,20.4264,136.388,756882
RRR,JP-JC,1H,JP-JC_1H,ia-wikiquote-user-edits.el,16,94757,238421,0.001,16,0,0.0627504,0.00329536,0.0660458,7.22939,4.36095,11.5903,148
RRR,JP-JC,1H,JP-JC_1H,trdheim.el,16,22099,956613,0.5,74,0,0.244014,0.0759857,0.32,6.57548,14.7654,21.3408,671658
RRR,JP-JC,1H,JP-JC_1H,web-NotreDame.el,16,325730,1090108,0.001,10,0,0.243431,0.010248,0.253679,17.3959,19.1189,36.5147,291026
RRR,JP-JC,BF,JP-JC_BF,econ-beacxc.el,16,498,42175,0.0001,1,32,0.00360844,0.0044228,0.00803124,0.0113983,0.647339,0.658737,421
RRR,JP-JC,1H,JP-JC_1H,ia-retweet-pol.el,16,18470,48053,0.01,7,0,0.012356,0.00102705,0.013383,0.775032,0.874146,1.64918,8
RRR,JP-JC,BF,JP-JC_BF,insecta-ant-colony3-day01.el,16,161,11139,0.001,1,32,0.00121446,0.00341099,0.00462545,0.003685,0.171196,0.174881,654
RRR,JP-JC,1H,JP-JC_1H,movielens-10m-noRatings.el,16,28139,170398,0.03,106,0,0.0581197,0.00993592,0.0680556,11.8076,2.81475,14.6223,2113
RRR,JP-JC,BF,JP-JC_BF,C500-9.el,16,501,112332,0.0001,1,32,0.00912756,0.00746686,0.0165944,0.011467,1.71787,1.72934,0
RRR,JP-JC,1H,JP-JC_1H,econ-beaflw.el,16,508,44899,0.5,247,0,0.0149159,0.076909,0.091825,0.486404,0.68898,1.17538,38975
RRR,JP-JC,BF,JP-JC_BF,insecta-ant-colony3-day01.el,16,161,11139,0.003,1,32,0.00123243,0.00321722,0.00444964,0.003685,0.171196,0.174881,920
RRR,JP-JC,BF,JP-JC_BF,bn-mouse_retina_1.el,16,1123,90811,0.003,1,32,0.0079514,0.00651526,0.0144667,0.0257034,1.39423,1.41994,2362
RRR,JP-JC,1H,JP-JC_1H,bio-SC-HT.el,16,2084,63027,0.01,4,0,0.00763421,0.000862007,0.00849622,0.0635986,0.977615,1.04121,4997
RRR,JP-JC,BF,JP-JC_BF,ted_AB.el,16,10606,347610,3e-05,1,32,0.0315062,0.0113022,0.0428084,0.242752,5.38503,5.62778,69066
RRR,JP-JC,1H,JP-JC_1H,appu.el,16,14001,919552,0.001,1,0,0.0733265,0.00334629,0.0766728,0.213638,14.1381,14.3517,0
RRR,JP-JC,BF,JP-JC_BF,Si10H16.el,16,17078,429423,0.3,1,117,0.0410288,0.0130234,0.0540522,0.553753,6.68277,7.23652,148523
RRR,JP-JC,1H,JP-JC_1H,C500-9.el,16,501,112332,0.0001,1,0,0.0101328,0.000843381,0.0109762,0.00764465,1.71787,1.72552,0
RRR,JP-JC,1H,JP-JC_1H,trdheim.el,16,22099,956613,0.1,14,0,0.10871,0.00990667,0.118616,1.51742,14.7654,16.2828,427674
RRR,JP-JC,1H,JP-JC_1H,p-hat1500-3.el,16,1501,847244,2,2660,0,0.364136,1.75416,2.1183,15.2537,12.9394,28.1931,847244
RRR,JP-JC,1H,JP-JC_1H,movielens-10m-noRatings.el,16,28139,170398,2,7116,0,0.172756,0.0214028,0.194159,764.273,2.81475,767.088,5327
RRR,JP-JC,1H,JP-JC_1H,insecta-ant-colony3-day01.el,16,161,11139,2,318,0,0.00385355,0.00998069,0.0138342,0.197762,0.171196,0.368958,11139
RRR,JP-JC,1H,JP-JC_1H,appu.el,16,14001,919552,2,586,0,0.333,0.253233,0.586233,31.5117,14.1381,45.6497,13
RRR,JP-JC,BASE,JP-JC_BASE,bio-CE-GN.el,16,2220,53683,0,0,0,0,0.00718408,0.00718408,0,0.836075,0.836075,332
RRR,JP-JC,1H,JP-JC_1H,rim.el,16,22561,677576,0.0003,1,0,0.0681595,0.00143662,0.0695961,0.344254,10.5111,10.8554,0
RRR,JP-JC,1H,JP-JC_1H,insecta-ant-colony2-day16.el,16,132,4041,0.001,1,0,0.000623094,8.1065e-05,0.000704159,0.00201416,0.0626678,0.064682,0
RRR,JP-JC,1H,JP-JC_1H,ia-enron-email-dynamic.el,16,87274,297456,0.1,172,0,0.15321,0.0310891,0.184299,58.5946,5.20467,63.7993,28790
RRR,JP-JC,BF,JP-JC_BF,ia-wikiquote-user-edits.el,16,94757,238421,0.0001,1,32,0.0589884,0.00675249,0.0657409,2.16882,4.36095,6.52977,769
RRR,JP-JC,1H,JP-JC_1H,bio-CE-CX.el,16,15229,245952,0.0003,1,0,0.0285022,0.000887288,0.0293895,0.232376,3.86912,4.10149,0
RRR,JP-JC,1H,JP-JC_1H,bio-WormNet-v3.el,16,16347,762822,0.001,1,0,0.0740052,0.00320312,0.0772083,0.311794,11.7645,12.0763,70147
RRR,JP-JC,BF,JP-JC_BF,ca-AstroPh.el,16,17904,196972,0.5,1,252,0.0235546,0.0104836,0.0340382,0.870804,3.14215,4.01295,31223
RRR,JP-JC,1H,JP-JC_1H,econ-beacxc.el,16,498,42175,0.01,4,0,0.00418744,0.00100817,0.00519561,0.0151978,0.647339,0.662537,5297
RRR,JP-JC,BF,JP-JC_BF,bio-WormNet-v3.el,16,16347,762822,0.3,1,381,0.0677605,0.0378719,0.105632,1.04451,11.7645,12.809,2828
RRR,JP-JC,1H,JP-JC_1H,insecta-ant-colony2-day16.el,16,132,4041,1,108,0,0.0017144,0.004724,0.0064384,0.0563965,0.0626678,0.119064,4020
RRR,JP-JC,BF,JP-JC_BF,CO.el,16,221120,782144,2,1,72,0.155559,0.035632,0.191191,6.11542,13.6216,19.737,1715
RRR,JP-JC,1H,JP-JC_1H,insecta-ant-colony2-day16.el,16,132,4041,2,216,0,0.00170395,0.00522921,0.00693316,0.110779,0.0626678,0.173447,4020
RRR,JP-JC,BF,JP-JC_BF,socfb-UF.el,16,35112,1465654,0.03,1,247,0.134029,0.062513,0.196542,1.67427,22.632,24.3063,2586
RRR,JP-JC,1H,JP-JC_1H,ia-enron-email-dynamic.el,16,87274,297456,0.3,517,0,0.274787,0.0346897,0.309477,173.453,5.20467,178.658,43572
RRR,JP-JC,1H,JP-JC_1H,SiO.el,16,33402,642127,0.1,58,0,0.168789,0.024278,0.193067,7.89995,10.0529,17.9529,122616
RRR,JP-JC,1H,JP-JC_1H,nasasrb.el,16,54871,1311227,0.03,8,0,0.167814,0.0133666,0.181181,2.5118,20.4264,22.9382,431598
RRR,JP-JC,BF,JP-JC_BF,bio-WormNet-v3.el,16,16347,762822,0.01,1,32,0.0673104,0.0268141,0.0941245,0.374153,11.7645,12.1386,11379
RRR,JP-JC,BF,JP-JC_BF,jester2.el,16,50693,1727574,0.03,1,1520,0.16603,0.100243,0.266272,10.1524,26.7474,36.8998,655
RRR,JP-JC,1H,JP-JC_1H,vanbody.el,16,47073,1144913,0.03,6,0,0.131897,0.0079845,0.139882,1.79569,17.8291,19.6248,357484
RRR,JP-JC,BF,JP-JC_BF,bio-grid-yeast.el,16,6008,156945,0.1,1,255,0.0152063,0.00808308,0.0232894,0.292213,2.44063,2.73284,416
RRR,JP-JC,BF,JP-JC_BF,insecta-ant-colony3-day01.el,16,161,11139,0.3,1,47,0.00101686,0.00261328,0.00363015,0.00383854,0.171196,0.175035,11134
RRR,JP-JC,1H,JP-JC_1H,qc2534.el,16,2535,230413,2,364,0,0.0800625,0.0274825,0.107545,3.55865,3.53516,7.09382,228060
RRR,JP-JC,1H,JP-JC_1H,SiO.el,16,33402,642127,0.03,17,0,0.122157,0.0184015,0.140558,2.67579,10.0529,12.7287,122629
RRR,JP-JC,BF,JP-JC_BF,bio-WormNet-v3.el,16,16347,762822,0.0003,1,32,0.0671001,0.0187109,0.085811,0.374153,11.7645,12.1386,9743
RRR,JP-JC,BF,JP-JC_BF,qc2534.el,16,2535,230413,0.003,1,32,0.0195349,0.0105727,0.0301076,0.0580215,3.53516,3.59319,0
RRR,JP-JC,BF,JP-JC_BF,email-dnc.el,16,1,0,1,1,32,6.1226e-05,1.695e-05,7.8176e-05,2.28882e-05,7.62939e-06,3.05176e-05,0
RRR,JP-JC,1H,JP-JC_1H,nemeth24.el,16,9507,748522,0.01,1,0,0.0695208,0.00186984,0.0713906,0.181332,11.4941,11.6754,436849
RRR,JP-JC,1H,JP-JC_1H,econ-orani678.el,16,2530,86768,0.1,154,0,0.0230396,0.03644,0.0594796,1.52489,1.34328,2.86816,7953
RRR,JP-JC,1H,JP-JC_1H,ca-dblp-2010.el,16,226414,716460,0.5,119,0,0.335768,0.0231105,0.358879,106.235,12.6597,118.895,401080
RRR,JP-JC,1H,JP-JC_1H,ia-wikiquote-user-edits.el,16,94757,238421,0.3,5013,0,0.473753,0.05514,0.528893,1813.49,4.36095,1817.85,5435
RRR,JP-JC,BF,JP-JC_BF,ca-AstroPh.el,16,17904,196972,0.003,1,32,0.0230803,0.00724664,0.030327,0.40979,3.14215,3.55194,36243
RRR,JP-JC,BF,JP-JC_BF,bn-mouse_retina_1.el,16,1123,90811,1,1,744,0.0075307,0.0118466,0.0193773,0.12102,1.39423,1.51525,1676
RRR,JP-JC,1H,JP-JC_1H,viscorocks.el,16,37763,562241,0.3,12,0,0.0960814,0.00872786,0.104809,2.30487,8.86723,11.1721,178160
RRR,JP-JC,BF,JP-JC_BF,insecta-ant-colony5-day01.el,16,153,9053,0.001,1,32,0.000905715,0.0028974,0.00380311,0.00350189,0.139305,0.142807,862
RRR,JP-JC,1H,JP-JC_1H,nemeth24.el,16,9507,748522,0.0003,1,0,0.0684881,0.00108099,0.0695691,0.145065,11.4941,11.6391,0
RRR,JP-JC,BASE,JP-JC_BASE,bio-CE-PG.el,16,1871,47754,0,0,0,0,0.0121579,0.0121579,0,0.742943,0.742943,571
RRR,JP-JC,BASE,JP-JC_BASE,ted_AB.el,16,10606,347610,0,0,0,0,0.0160708,0.0160708,0,5.38503,5.38503,43230
RRR,JP-JC,1H,JP-JC_1H,fb-messages.el,16,1900,13838,3e-05,1,0,0.00282084,0.000175702,0.00299654,0.0289917,0.225647,0.254639,0
RRR,JP-JC,1H,JP-JC_1H,ca-dblp-2012.el,16,317081,1049866,1,343,0,0.750943,0.041022,0.791965,419.72,18.4388,438.159,547227
RRR,JP-JC,1H,JP-JC_1H,fb-messages.el,16,1900,13838,0.001,1,0,0.00283756,0.000180514,0.00301807,0.0289917,0.225647,0.254639,0
RRR,JP-JC,1H,JP-JC_1H,ia-retweet-pol.el,16,18470,48053,0.0001,1,0,0.0101638,0.000406085,0.0105698,0.28183,0.874146,1.15598,0
RRR,JP-JC,1H,JP-JC_1H,insecta-ant-colony2-day16.el,16,132,4041,0.5,54,0,0.00140476,0.0037636,0.00516836,0.0292053,0.0626678,0.0918732,3778
RRR,JP-JC,BF,JP-JC_BF,movielens-10m-noRatings.el,16,28139,170398,0.0001,1,32,0.024916,0.00579243,0.0307084,0.644051,2.81475,3.4588,2476
RRR,JP-JC,BF,JP-JC_BF,bio-CE-GN.el,16,2220,53683,0.5,1,121,0.00510671,0.002838,0.00794471,0.0741005,0.836075,0.910175,272
RRR,JP-JC,1H,JP-JC_1H,insecta-ant-colony3-day01.el,16,161,11139,0.5,79,0,0.00328466,0.00801104,0.0112957,0.0509758,0.171196,0.222172,11128
RRR,JP-JC,BF,JP-JC_BF,bio-SC-HT.el,16,2084,63027,0.0001,1,32,0.00579851,0.00447365,0.0102722,0.047699,0.977615,1.02531,3271
RRR,JP-JC,BF,JP-JC_BF,bio-SC-GT.el,16,1716,33987,0.0001,1,32,0.00391761,0.00214387,0.00606148,0.0392761,0.531693,0.570969,2636
RRR,JP-JC,1H,JP-JC_1H,bio-CE-GN.el,16,2220,53683,3e-05,1,0,0.00647384,0.000265752,0.00673959,0.0338745,0.836075,0.869949,0
RRR,JP-JC,1H,JP-JC_1H,insecta-ant-colony2-day16.el,16,132,4041,0.003,1,0,0.000418813,6.1357e-05,0.00048017,0.00201416,0.0626678,0.064682,0
RRR,JP-JC,1H,JP-JC_1H,socfb-UF.el,16,35112,1465654,0.0003,2,0,0.151429,0.0102035,0.161633,0.80365,22.632,23.4356,16634
RRR,JP-JC,1H,JP-JC_1H,fb-messages.el,16,1900,13838,0.0001,1,0,0.0028083,0.000178928,0.00298722,0.0289917,0.225647,0.254639,0
RRR,JP-JC,BF,JP-JC_BF,insecta-ant-colony5-day01.el,16,153,9053,1,1,150,0.00102565,0.0037288,0.00475445,0.00554466,0.139305,0.14485,8971
RRR,JP-JC,BF,JP-JC_BF,bmw7st_1.el,16,141348,492578,0.0003,1,32,0.0994477,0.0160726,0.11552,3.2352,8.59454,11.8297,180326
RRR,JP-JC,1H,JP-JC_1H,jester2.el,16,50693,1727574,0.003,152,0,0.36754,0.029289,0.396829,30.167,26.7474,56.9145,2426
RRR,JP-JC,BF,JP-JC_BF,ted_AB.el,16,10606,347610,0.0001,1,32,0.031749,0.0130922,0.0448412,0.242752,5.38503,5.62778,64536
RRR,JP-JC,1H,JP-JC_1H,Si10H16.el,16,17078,429423,0.03,11,0,0.0610001,0.00790765,0.0689077,0.977211,6.68277,7.65998,160776
RRR,JP-JC,1H,JP-JC_1H,viscorocks.el,16,37763,562241,0.001,1,0,0.0641409,0.0012297,0.0653706,0.576218,8.86723,9.44344,0
RRR,JP-JC,BF,JP-JC_BF,gupta3.el,16,16784,4653322,1,1,14671,0.40667,2.66839,3.07506,29.66,71.1321,100.792,194360
RRR,JP-JC,1H,JP-JC_1H,bio-DR-CX.el,16,3289,84940,0.003,1,0,0.00984073,0.000586294,0.010427,0.0627327,1.32117,1.38391,8050
RRR,JP-JC,1H,JP-JC_1H,fb-messages.el,16,1900,13838,0.1,25,0,0.00412687,0.00110417,0.00523104,0.21019,0.225647,0.435837,26
RRR,JP-JC,1H,JP-JC_1H,trdheim.el,16,22099,956613,0.001,1,0,0.0918067,0.00142869,0.0932354,0.337204,14.7654,15.1026,0
RRR,JP-JC,1H,JP-JC_1H,bio-SC-HT.el,16,2084,63027,0.0003,1,0,0.00711482,0.000282072,0.00739689,0.0317993,0.977615,1.00941,0
RRR,JP-JC,BF,JP-JC_BF,jester2.el,16,50693,1727574,3e-05,1,32,0.161055,0.0507375,0.211792,1.16027,26.7474,27.9077,0
RRR,JP-JC,BF,JP-JC_BF,econ-psmigr1.el,16,3141,410781,0.01,1,32,0.0338345,0.0178774,0.0517119,0.0718918,6.29198,6.36388,1846
RRR,JP-JC,1H,JP-JC_1H,econ-psmigr2.el,16,3141,410781,0.03,82,0,0.0678787,0.0742172,0.142096,1.03045,6.29198,7.32243,12278
RRR,JP-JC,BF,JP-JC_BF,ted_AB.el,16,10606,347610,0.003,1,32,0.0315635,0.0101283,0.0416918,0.242752,5.38503,5.62778,59723
RRR,JP-JC,BF,JP-JC_BF,insecta-ant-colony5-day01.el,16,153,9053,0.003,1,32,0.000833645,0.00319137,0.00402502,0.00350189,0.139305,0.142807,9031
RRR,JP-JC,BF,JP-JC_BF,socfb-UF.el,16,35112,1465654,0.3,1,2473,0.143647,0.158955,0.302602,11.0167,22.632,33.6487,753
RRR,JP-JC,BF,JP-JC_BF,C2000-5.el,16,2001,999836,3e-05,1,32,0.0822773,0.0506695,0.132947,0.0457993,15.2716,15.3174,0
RRR,JP-JC,BF,JP-JC_BF,C2000-5.el,16,2001,999836,0.3,1,322,0.0802875,0.0615652,0.141853,0.114498,15.2716,15.3861,29401
RRR,JP-JC,BF,JP-JC_BF,gupta3.el,16,16784,4653322,0.0003,1,32,0.378352,0.137874,0.516226,0.384155,71.1321,71.5163,5400
RRR,JP-JC,BF,JP-JC_BF,econ-mbeacxc.el,16,493,41686,1,1,485,0.00402423,0.00839111,0.0124153,0.0376129,0.639839,0.677452,10017
RRR,JP-JC,BF,JP-JC_BF,copresence-InVS15.el,16,1871,16725,0.003,1,32,0.00249754,0.00171802,0.00421556,0.0428238,0.269478,0.312302,1412
RRR,JP-JC,1H,JP-JC_1H,trdheim.el,16,22099,956613,0.0001,1,0,0.0896171,0.00139001,0.0910072,0.337204,14.7654,15.1026,0
RRR,JP-JC,1H,JP-JC_1H,nasasrb.el,16,54871,1311227,0.01,2,0,0.140895,0.00458083,0.145475,1.2559,20.4264,21.6823,246401
RRR,JP-JC,BF,JP-JC_BF,SiO.el,16,33402,642127,0.3,1,174,0.0654037,0.0290633,0.094467,1.30604,10.0529,11.359,122506
RRR,JP-JC,BF,JP-JC_BF,rim.el,16,22561,677576,0.0001,1,32,0.0629754,0.0193835,0.0823589,0.51638,10.5111,11.0275,281219
RRR,JP-JC,BF,JP-JC_BF,vanbody.el,16,47073,1144913,1,1,231,0.112219,0.0405145,0.152734,2.15483,17.8291,19.984,251311
RRR,JP-JC,1H,JP-JC_1H,C2000-5.el,16,2001,999836,0.1,107,0,0.11661,0.254947,0.371557,0.847286,15.2716,16.1188,337914
RRR,JP-JC,1H,JP-JC_1H,jester2.el,16,50693,1727574,2,101382,0,1.0505,0.775621,1.82612,19605.9,26.7474,19632.6,1271317
RRR,JP-JC,BF,JP-JC_BF,fb-messages.el,16,1900,13838,0.3,1,76,0.00195469,0.00239826,0.00435295,0.0525475,0.225647,0.278194,19
RRR,JP-JC,1H,JP-JC_1H,viscorocks.el,16,37763,562241,3e-05,1,0,0.0638451,0.00122507,0.0650702,0.576218,8.86723,9.44344,0
RRR,JP-JC,1H,JP-JC_1H,SiO.el,16,33402,642127,0.01,5,0,0.0832196,0.00495506,0.0881747,1.14677,10.0529,11.1997,137277
RRR,JP-JC,BF,JP-JC_BF,bio-SC-HT.el,16,2084,63027,0.03,1,32,0.00627636,0.00365962,0.00993598,0.047699,0.977615,1.02531,1938
RRR,JP-JC,BF,JP-JC_BF,bn-mouse_brain_1.el,16,213,16089,0.01,1,32,0.00140567,0.00413028,0.00553595,0.00487518,0.247124,0.251999,269
RRR,JP-JC,BF,JP-JC_BF,bn-mouse_brain_1.el,16,213,16089,3e-05,1,32,0.00173131,0.00432838,0.00605969,0.00487518,0.247124,0.251999,2555
RRR,JP-JC,BF,JP-JC_BF,email-dnc.el,16,1,0,0.03,1,32,6.9353e-05,8.183e-06,7.7536e-05,2.28882e-05,7.62939e-06,3.05176e-05,0
RRR,JP-JC,1H,JP-JC_1H,vanbody.el,16,47073,1144913,0.0001,1,0,0.118514,0.00173173,0.120245,0.718277,17.8291,18.5474,0
RRR,JP-JC,1H,JP-JC_1H,p-hat1500-3.el,16,1501,847244,0.5,665,0,0.242274,1.16831,1.41059,3.8306,12.9394,16.77,847244
RRR,JP-JC,1H,JP-JC_1H,fb-messages.el,16,1900,13838,0.0003,1,0,0.00282492,0.000215468,0.00304039,0.0289917,0.225647,0.254639,0
RRR,JP-JC,1H,JP-JC_1H,ia-wikiquote-user-edits.el,16,94757,238421,0.01,167,0,0.125014,0.0104239,0.135438,61.8112,4.36095,66.1722,610
RRR,JP-JC,1H,JP-JC_1H,movielens-10m-noRatings.el,16,28139,170398,0.0001,1,0,0.0245703,0.000716146,0.0252865,0.429367,2.81475,3.24412,0
RRR,JP-JC,1H,JP-JC_1H,SiO.el,16,33402,642127,2,1166,0,0.324194,0.0870585,0.411252,149.08,10.0529,159.133,124429
RRR,JP-JC,1H,JP-JC_1H,bio-DM-CX.el,16,4040,76717,0.0003,1,0,0.00919176,0.000318238,0.00951,0.0616455,1.20143,1.26308,0
RRR,JP-JC,1H,JP-JC_1H,p-hat1500-3.el,16,1501,847244,0.03,39,0,0.0795431,0.076533,0.156076,0.246212,12.9394,13.1856,843704
RRR,JP-JC,1H,JP-JC_1H,fb-wosn-friends.el,16,63732,817090,3e-05,1,0,0.0996023,0.00267274,0.102275,0.972473,12.954,13.9265,0
RRR,JP-JC,BF,JP-JC_BF,econ-beacxc.el,16,498,42175,0.0003,1,32,0.0035627,0.00777732,0.01134,0.0113983,0.647339,0.658737,339
RRR,JP-JC,1H,JP-JC_1H,econ-orani678.el,16,2530,86768,0.5,772,0,0.0357978,0.0570818,0.0928796,7.48932,1.34328,8.8326,37122
RRR,JP-JC,BF,JP-JC_BF,hamming10-4.el,16,1025,434176,0.0003,1,32,0.034963,0.0303426,0.0653056,0.0234604,6.63282,6.65628,0
RRR,JP-JC,1H,JP-JC_1H,insecta-ant-colony3-day01.el,16,161,11139,0.03,4,0,0.00114538,0.000565152,0.00171053,0.00491333,0.171196,0.176109,9040
RRR,JP-JC,BF,JP-JC_BF,copresence-InVS15.el,16,1871,16725,0.001,1,32,0.00228002,0.00177817,0.00405819,0.0428238,0.269478,0.312302,787
RRR,JP-JC,1H,JP-JC_1H,CO.el,16,221120,782144,0.5,18,0,0.216194,0.0253897,0.241584,18.5571,13.6216,32.1787,64
RRR,JP-JC,BF,JP-JC_BF,econ-psmigr2.el,16,3141,410781,0.001,1,32,0.033825,0.017681,0.051506,0.0718918,6.29198,6.36388,1743
RRR,JP-JC,1H,JP-JC_1H,vanbody.el,16,47073,1144913,0.5,115,0,0.336188,0.0499123,0.3861,21.3687,17.8291,39.1979,816136
RRR,JP-JC,1H,JP-JC_1H,econ-beaflw.el,16,508,44899,0.01,4,0,0.00432911,0.00135285,0.00568196,0.0155029,0.68898,0.704483,7879
RRR,JP-JC,BF,JP-JC_BF,bio-WormNet-v3.el,16,16347,762822,2,1,2544,0.0721026,0.0725067,0.144609,5.26932,11.7645,17.0338,1874
RRR,JP-JC,BF,JP-JC_BF,bio-WormNet-v3.el,16,16347,762822,0.03,1,38,0.0674995,0.0284347,0.0959342,0.374153,11.7645,12.1386,11774
RRR,JP-JC,BF,JP-JC_BF,copresence-InVS15.el,16,1871,16725,0.5,1,103,0.00217693,0.00221886,0.00439579,0.0570984,0.269478,0.326576,11244
RRR,JP-JC,BF,JP-JC_BF,rim.el,16,22561,677576,0.01,1,32,0.0626518,0.0197866,0.0824384,0.51638,10.5111,11.0275,267364
RRR,JP-JC,BF,JP-JC_BF,bio-CE-PG.el,16,1871,47754,0.03,1,32,0.00453188,0.00288838,0.00742027,0.0428238,0.742943,0.785767,2184
RRR,JP-JC,BASE,JP-JC_BASE,bn-mouse_retina_1.el,16,1123,90811,0,0,0,0,0.0504338,0.0504338,0,1.39423,1.39423,1642
RRR,JP-JC,1H,JP-JC_1H,p-hat1500-3.el,16,1501,847244,0.001,1,0,0.0709359,0.00319491,0.0741308,0.0286293,12.9394,12.968,571731
