type,Problem,approximation-scheme,baseline,graph-name,thread-count,vertices,edges,treshold,b,m,preprocessing-time,tc-time,total-runtime,size-of-BF,CSR-size,total-size,approximated-count
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,0.01,9,0,0.00830446,28.2851,28.2934,0.126661,1.01329,1.13995,2516343
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,0.003,8,0,0.0266041,8.78752,8.81412,0.460684,3.68547,4.14615,84793
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,2,1,1998,0.00565323,85.3449,85.3506,0.122777,1.97224,2.09502,538323844
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,0.5,456,0,0.0242222,251.753,251.777,0.126661,1.01329,1.13995,88077763
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.3,1,220,0.00163249,1.04854,1.05018,0.0272913,0.444473,0.471765,6575847
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,2,1,6370,0.0199244,229.364,229.384,0.362821,5.83638,6.1992,1441144056
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,3e-05,1,0,0.00347372,0.0170619,0.0205357,0.0555592,0.444473,0.500032,0
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,0.03,82,0,0.0449987,1515.45,1515.5,0.460684,3.68547,4.14615,403750988
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.5,1,499,0.00598931,56.5956,56.6016,0.122777,1.97224,2.09502,545546169
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.01,7,0,0.00377423,1.42184,1.42562,0.0555592,0.444473,0.500032,96898
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.001,1,32,0.00557964,40.8186,40.8242,0.122777,1.97224,2.09502,359019577
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,1,913,0,0.0270475,289.392,289.419,0.126661,1.01329,1.13995,88040738
RRR,4C,BASE,4C_BASE,kronecker,16,4096,380445,0,0,0,0,3683.71,3683.71,0,5.83638,5.83638,1560483199
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,1,1,736,0.00168514,1.16158,1.16326,0.0272913,0.444473,0.471765,5968383
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.0003,1,32,0.00555271,41.1937,41.1993,0.122777,1.97224,2.09502,396879308
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,0.1,96,0,0.0185711,552.296,552.315,0.180393,1.44315,1.62354,236760484
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,0.003,1,32,0.00275797,3.26933,3.27209,0.0423937,0.686111,0.728505,24325637
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,0.001,1,0,0.00672136,0.0466516,0.0533729,0.126661,1.01329,1.13995,0
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,3e-05,1,32,0.00225712,3.18796,3.19022,0.0423937,0.686111,0.728505,24802833
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,0.01,1,32,0.0115586,35.2869,35.2985,0.228389,3.68547,3.91386,254213390
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,2,1,1926,0.00432108,36.4029,36.4072,0.0897083,1.44315,1.53285,216452026
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,2,4578,0,0.0726954,510.485,510.557,0.28113,2.24904,2.53017,102618748
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,0.3,1,273,0.0035475,10.4406,10.4442,0.0628424,1.01329,1.07613,80471078
RRR,4C,BASE,4C_BASE,kronecker,16,1024,128741,0,0,0,0,655.146,655.146,0,1.97224,1.97224,580512118
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,0.0001,1,32,0.0167916,113.052,113.069,0.362821,5.83638,6.1992,815134784
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,3e-05,1,0,0.0123049,0.105003,0.117308,0.246531,1.97224,2.21877,0
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,1,1,999,0.00563622,63.8619,63.8676,0.122777,1.97224,2.09502,538139073
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.0001,1,32,0.00590742,41.2326,41.2385,0.122777,1.97224,2.09502,455505080
RRR,4C,1H,4C_1H,kronecker,16,4096,380445,0.1,318,0,0.107605,5811.4,5811.51,0.729548,5.83638,6.56593,1557737324
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,0.3,1,955,0.0169681,125.187,125.204,0.362821,5.83638,6.1992,1467003970
RRR,4C,BF,4C_BF,kronecker,16,4096,145345,1,1,2289,0.00898358,10.4842,10.4932,0.138612,2.24904,2.38765,89280493
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,0.0003,1,0,0.0249033,0.0463834,0.0712867,0.460684,3.68547,4.14615,0
RRR,4C,BASE,4C_BASE,kronecker,16,4096,145345,0,0,0,0,554.934,554.934,0,2.24904,2.24904,106360148
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,0.1,1,91,0.00311284,9.73012,9.73323,0.0628424,1.01329,1.07613,82917945
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,0.1,273,0,0.0705285,1650.24,1650.31,0.460684,3.68547,4.14615,430981075
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.0003,1,0,0.00331514,0.0127966,0.0161117,0.0555592,0.444473,0.500032,0
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,0.0003,1,0,0.0162583,0.0196847,0.035943,0.28113,2.24904,2.53017,0
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,0.01,22,0,0.0219711,125.53,125.552,0.28113,2.24904,2.53017,12263697
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,0.01,1,32,0.00311418,9.37416,9.37727,0.0628424,1.01329,1.07613,72648074
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.0003,1,32,0.00165452,0.986669,0.988324,0.0272913,0.444473,0.471765,6695605
RRR,4C,1H,4C_1H,kronecker,16,1024,44453,2,1670,0,0.0199877,89.2659,89.2859,0.0857639,0.686111,0.771875,28083416
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,0.003,1,32,0.0170336,117.633,117.65,0.362821,5.83638,6.1992,865473705
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.5,499,0,0.0460496,1979.48,1979.53,0.246531,1.97224,2.21877,580509724
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.1,99,0,0.0236776,1314.34,1314.36,0.246531,1.97224,2.21877,579785328
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,0.0001,1,32,0.00224898,3.21211,3.21436,0.0423937,0.686111,0.728505,24084665
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.1,1,73,0.00163983,1.03579,1.03743,0.0272913,0.444473,0.471765,6944122
RRR,4C,1H,4C_1H,kronecker,16,4096,380445,0.01,31,0,0.0477163,3634.84,3634.89,0.729548,5.83638,6.56593,916986812
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,0.0003,1,32,0.00318387,9.33782,9.341,0.0628424,1.01329,1.07613,75011885
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,0.03,1,82,0.0113688,37.4463,37.4577,0.228389,3.68547,3.91386,390869246
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,3e-05,1,32,0.00166369,1.02064,1.0223,0.0272913,0.444473,0.471765,6617930
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,0.001,2,0,0.0249258,0.246811,0.271737,0.460684,3.68547,4.14615,0
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,0.001,1,32,0.00280251,3.19283,3.19563,0.0423937,0.686111,0.728505,24815037
RRR,4C,1H,4C_1H,kronecker,16,1024,44453,0.1,83,0,0.0102303,80.6687,80.679,0.0857639,0.686111,0.771875,28262488
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,0.03,68,0,0.0288345,405.89,405.919,0.28113,2.24904,2.53017,81996086
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.001,1,32,0.00216173,1.07197,1.07413,0.0272913,0.444473,0.471765,6655409
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,0.1,1,83,0.00275097,3.3406,3.34335,0.0423937,0.686111,0.728505,25867100
RRR,4C,1H,4C_1H,kronecker,16,4096,380445,0.0003,1,0,0.0366734,0.377991,0.414665,0.729548,5.83638,6.56593,0
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,0.0001,1,0,0.00747233,0.0120326,0.0195049,0.126661,1.01329,1.13995,0
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.03,1,32,0.00222786,1.08143,1.08366,0.0272913,0.444473,0.471765,6820140
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.01,1,32,0.00163167,0.989951,0.991583,0.0272913,0.444473,0.471765,6944540
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.1,1,99,0.00589982,49.299,49.3049,0.122777,1.97224,2.09502,549416862
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.01,9,0,0.0136265,667.992,668.006,0.246531,1.97224,2.21877,214741360
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,1,2738,0,0.111317,1984.43,1984.54,0.460684,3.68547,4.14615,431800095
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.3,220,0,0.0102363,25.335,25.3453,0.0555592,0.444473,0.500032,7992285
RRR,4C,BASE,4C_BASE,kronecker,16,4096,239483,0,0,0,0,1724.06,1724.06,0,3.68547,3.68547,432968043
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,0.0001,1,32,0.00356048,9.24392,9.24748,0.0628424,1.01329,1.07613,73181776
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.003,1,32,0.00555148,41.5322,41.5377,0.122777,1.97224,2.09502,417461088
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,0.0003,1,32,0.00224398,3.22954,3.23179,0.0423937,0.686111,0.728505,25138238
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,0.3,686,0,0.061014,478.007,478.068,0.28113,2.24904,2.53017,106215690
RRR,4C,1H,4C_1H,kronecker,16,1024,44453,0.003,2,0,0.00486188,0.0257951,0.030657,0.0857639,0.686111,0.771875,0
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,0.001,2,0,0.0166218,0.0172908,0.0339126,0.28113,2.24904,2.53017,0
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,0.1,91,0,0.0145978,213.458,213.473,0.126661,1.01329,1.13995,87780736
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,0.3,821,0,0.0972908,1766.49,1766.59,0.460684,3.68547,4.14615,432734294
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.0003,1,0,0.0127363,0.0424914,0.0552277,0.246531,1.97224,2.21877,0
RRR,4C,1H,4C_1H,kronecker,16,1024,44453,0.0001,1,0,0.00481681,0.0281183,0.0329351,0.0857639,0.686111,0.771875,0
RRR,4C,BASE,4C_BASE,kronecker,16,1024,65895,0,0,0,0,176.366,176.366,0,1.01329,1.01329,88086144
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,0.03,1,32,0.00224105,3.17166,3.1739,0.0423937,0.686111,0.728505,25009332
RRR,4C,BF,4C_BF,kronecker,16,4096,145345,0.1,1,228,0.00810525,8.86679,8.8749,0.138612,2.24904,2.38765,96940225
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,0.03,1,32,0.00309563,9.35896,9.36206,0.0628424,1.01329,1.07613,74259373
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,0.003,2,0,0.00952935,0.0435802,0.0531096,0.180393,1.44315,1.62354,0
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,0.001,1,32,0.0113373,37.1194,37.1307,0.228389,3.68547,3.91386,246584840
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,2,1,1472,0.00227976,1.38803,1.39031,0.0272913,0.444473,0.471765,5947671
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,1,1,913,0.00315701,12.1531,12.1562,0.0628424,1.01329,1.07613,77797539
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,1,2289,0,0.0723034,523.034,523.107,0.28113,2.24904,2.53017,105001693
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,0.1,1,273,0.011429,34.6762,34.6876,0.228389,3.68547,3.91386,405246647
RRR,4C,BF,4C_BF,kronecker,16,4096,145345,0.0003,1,32,0.0075093,10.6712,10.6787,0.138612,2.24904,2.38765,72526897
RRR,4C,1H,4C_1H,kronecker,16,1024,44453,1,835,0,0.0189175,92.8967,92.9156,0.0857639,0.686111,0.771875,28473496
RRR,4C,1H,4C_1H,kronecker,16,4096,380445,0.3,955,0,0.152628,5733.23,5733.39,0.729548,5.83638,6.56593,1560370811
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.003,1,32,0.00215319,0.986624,0.988777,0.0272913,0.444473,0.471765,6889713
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,3e-05,1,0,0.00969628,0.0154449,0.0251411,0.180393,1.44315,1.62354,0
RRR,4C,BF,4C_BF,kronecker,16,4096,145345,0.001,1,32,0.00778573,11.2972,11.305,0.138612,2.24904,2.38765,70155343
RRR,4C,1H,4C_1H,kronecker,16,4096,380445,0.03,95,0,0.0671344,4984.1,4984.16,0.729548,5.83638,6.56593,1514951456
RRR,4C,BF,4C_BF,kronecker,16,4096,145345,0.03,1,68,0.00821619,10.5616,10.5698,0.138612,2.24904,2.38765,95051386
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,0.01,27,0,0.0325847,695.299,695.332,0.460684,3.68547,4.14615,103797918
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.003,2,0,0.00426821,0.00543535,0.00970355,0.0555592,0.444473,0.500032,0
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,0.5,1,481,0.00420627,26.3886,26.3928,0.0897083,1.44315,1.53285,219348419
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,2,1472,0,0.0146403,21.9872,22.0018,0.0555592,0.444473,0.500032,7560845
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,2,1926,0,0.0393964,773.167,773.206,0.180393,1.44315,1.62354,238851744
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.3,299,0,0.0387973,1567.43,1567.47,0.246531,1.97224,2.21877,580510372
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,3e-05,1,0,0.0159341,0.135831,0.151765,0.28113,2.24904,2.53017,0
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,2,1826,0,0.0284531,274.873,274.901,0.126661,1.01329,1.13995,87822873
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.03,1,32,0.0059423,46.1033,46.1092,0.122777,1.97224,2.09502,387360152
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,0.5,481,0,0.0339096,779.507,779.541,0.180393,1.44315,1.62354,239086401
RRR,4C,BF,4C_BF,kronecker,16,4096,145345,2,1,4578,0.00973271,12.7738,12.7836,0.138612,2.24904,2.38765,87874285
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,0.3,1,250,0.0027611,3.53514,3.5379,0.0423937,0.686111,0.728505,25233319
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,0.03,1,32,0.00422858,18.5145,18.5187,0.0897083,1.44315,1.53285,188726432
RRR,4C,1H,4C_1H,kronecker,16,4096,380445,0.0001,1,0,0.0371165,0.404039,0.441155,0.729548,5.83638,6.56593,0
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,0.01,9,0,0.0100717,133.255,133.265,0.180393,1.44315,1.62354,22189961
RRR,4C,1H,4C_1H,kronecker,16,1024,44453,0.01,8,0,0.0054472,2.21527,2.22072,0.0857639,0.686111,0.771875,89579
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,0.03,27,0,0.00999931,179.694,179.704,0.126661,1.01329,1.13995,63934427
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,0.5,1144,0,0.0703764,511.417,511.488,0.28113,2.24904,2.53017,106097834
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,3e-05,1,0,0.00687889,0.0360632,0.0429421,0.126661,1.01329,1.13995,0
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.3,1,299,0.00585502,52.6979,52.7038,0.122777,1.97224,2.09502,550317208
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,0.003,6,0,0.0169637,1.15238,1.16935,0.28113,2.24904,2.53017,7124
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.0001,1,32,0.00214287,1.01411,1.01625,0.0272913,0.444473,0.471765,6865295
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,0.003,1,32,0.00427753,20.9211,20.9254,0.0897083,1.44315,1.53285,185604632
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.1,73,0,0.00774133,21.5963,21.6041,0.0555592,0.444473,0.500032,6937511
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,0.01,1,32,0.0173251,114.946,114.964,0.362821,5.83638,6.1992,805611299
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,0.5,1,1592,0.0175692,137.504,137.521,0.362821,5.83638,6.1992,1462331978
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,0.03,1,95,0.0172055,116.7,116.717,0.362821,5.83638,6.1992,1402713601
RRR,4C,BF,4C_BF,kronecker,16,1024,128741,0.01,1,32,0.00556188,39.1,39.1056,0.122777,1.97224,2.09502,372099429
RRR,4C,BF,4C_BF,kronecker,16,4096,145345,3e-05,1,32,0.00765678,10.9109,10.9186,0.138612,2.24904,2.38765,71293303
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,0.003,1,32,0.0113484,36.8477,36.8591,0.228389,3.68547,3.91386,261378269
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.03,29,0,0.0157672,1147.62,1147.63,0.246531,1.97224,2.21877,555749930
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,0.0001,1,0,0.0246214,0.239058,0.263679,0.460684,3.68547,4.14615,0
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.003,2,0,0.012225,0.0842658,0.0964908,0.246531,1.97224,2.21877,0
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,0.001,1,32,0.0031841,9.30735,9.31054,0.0628424,1.01329,1.07613,68550782
RRR,4C,BF,4C_BF,kronecker,16,1024,28617,0.5,1,368,0.00215657,1.13898,1.14114,0.0272913,0.444473,0.471765,6291517
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,0.0003,1,32,0.017458,115.96,115.977,0.362821,5.83638,6.1992,832837035
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,0.1,1,318,0.0166761,108.093,108.11,0.362821,5.83638,6.1992,1498678038
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,0.01,1,32,0.00460027,22.3674,22.372,0.0897083,1.44315,1.53285,179892808
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,0.5,1,456,0.00355499,10.1183,10.1218,0.0628424,1.01329,1.07613,78051075
RRR,4C,BASE,4C_BASE,kronecker,16,1024,28617,0,0,0,0,36.9056,36.9056,0,0.444473,0.444473,8010635
RRR,4C,1H,4C_1H,kronecker,16,1024,44453,0.5,417,0,0.0169833,82.4226,82.4396,0.0857639,0.686111,0.771875,28533827
RRR,4C,BF,4C_BF,kronecker,16,4096,145345,0.3,1,686,0.00779183,8.79134,8.79913,0.138612,2.24904,2.38765,93185663
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,0.001,1,32,0.00460316,20.8383,20.8429,0.0897083,1.44315,1.53285,187499915
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,3e-05,1,32,0.00426405,20.3781,20.3823,0.0897083,1.44315,1.53285,178365169
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.0001,1,0,0.0124043,0.0615383,0.0739426,0.246531,1.97224,2.21877,0
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,0.5,1,1369,0.011726,33.2238,33.2355,0.228389,3.68547,3.91386,388962440
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,0.0003,1,0,0.00943941,0.0616817,0.0711211,0.180393,1.44315,1.62354,0
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,2,1,1670,0.00241178,4.99701,4.99942,0.0423937,0.686111,0.728505,23258293
RRR,4C,1H,4C_1H,kronecker,16,1024,44453,0.0003,1,0,0.00553642,0.00850003,0.0140365,0.0857639,0.686111,0.771875,0
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,1,1,2738,0.0126135,39.3771,39.3897,0.228389,3.68547,3.91386,383653970
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,0.0003,1,32,0.0118634,36.8494,36.8613,0.228389,3.68547,3.91386,250830724
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,2,1,1826,0.00326195,14.7659,14.7691,0.0628424,1.01329,1.07613,76050840
RRR,4C,1H,4C_1H,kronecker,16,1024,65895,0.0003,1,0,0.00744595,0.0106073,0.0180532,0.126661,1.01329,1.13995,0
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,3e-05,1,32,0.0170323,115.201,115.218,0.362821,5.83638,6.1992,811499514
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.001,1,0,0.00415676,0.0062552,0.010412,0.0555592,0.444473,0.500032,0
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.5,368,0,0.0117342,25.5713,25.5831,0.0555592,0.444473,0.500032,7989679
RRR,4C,1H,4C_1H,kronecker,16,4096,239483,3e-05,1,0,0.0244445,0.219431,0.243875,0.460684,3.68547,4.14615,0
RRR,4C,BF,4C_BF,kronecker,16,1024,65895,3e-05,1,32,0.00313394,9.23441,9.23755,0.0628424,1.01329,1.07613,73130059
RRR,4C,BF,4C_BF,kronecker,16,4096,239483,0.0001,1,32,0.0114352,36.9971,37.0085,0.228389,3.68547,3.91386,268150046
RRR,4C,BF,4C_BF,kronecker,16,4096,380445,1,1,3185,0.0183236,164.073,164.091,0.362821,5.83638,6.1992,1443655920
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.0001,1,0,0.00340247,0.016233,0.0196355,0.0555592,0.444473,0.500032,0
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,0.03,28,0,0.0121054,519.707,519.719,0.180393,1.44315,1.62354,223600022
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,0.001,1,0,0.0129219,0.0342082,0.0471301,0.246531,1.97224,2.21877,0
RRR,4C,1H,4C_1H,kronecker,16,4096,380445,0.003,9,0,0.0394957,345.933,345.973,0.729548,5.83638,6.56593,21025745
RRR,4C,1H,4C_1H,kronecker,16,4096,145345,0.1,228,0,0.0434115,504.553,504.596,0.28113,2.24904,2.53017,104214184
RRR,4C,1H,4C_1H,kronecker,16,1024,128741,2,1998,0,0.0543029,2119.07,2119.12,0.246531,1.97224,2.21877,580490936
RRR,4C,1H,4C_1H,kronecker,16,1024,28617,0.03,22,0,0.00484005,6.71427,6.71911,0.0555592,0.444473,0.500032,758399
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,0.3,1,288,0.0045874,23.3975,23.4021,0.0897083,1.44315,1.53285,225771545
RRR,4C,BF,4C_BF,kronecker,16,1024,94066,0.1,1,96,0.00470315,21.3668,21.3715,0.0897083,1.44315,1.53285,227688507
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,0.3,288,0,0.0287768,618.886,618.914,0.180393,1.44315,1.62354,239077363
RRR,4C,1H,4C_1H,kronecker,16,1024,94066,0.001,1,0,0.00971578,0.0152141,0.0249298,0.180393,1.44315,1.62354,0
RRR,4C,BF,4C_BF,kronecker,16,1024,44453,0.01,1,32,0.00284908,3.2204,3.22325,0.0423937,0.686111,0.728505,25270652
RRR,4C,1H,4C_1H,kronecker,16,4096,380445,3e-05,1,0,0.0370081,0.380224,0.417232,0.729548,5.83638,6.56593,0
